id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
1448,brebfa,miteeff,21,verbrugghen street,barodoky,cassowry,4217,qld,19530412,07 17781028,5829949
2368,esther,hanna,7,hindmarsh drive,hopeview,dullwich hill,2535,nsw,19820209,03 26412266,1688256
842,andae,hingston,8,wattle street,koani,scarborozugh,3377,qldu,19260428,04 76424957,7760653
1418,ashldy,gajda,124,alpen street,quinden,st clair,2222,nsw,19710514,02 98411779,2852664
2153,donna,gully,16,kelleway fwvenue,yuvam,ferryden park,5025,vic,19850614,08 09022042,1040383
2469,matthews,debra,5,bega place,glenearra,barrack heights,5056,nsw,19340427,04 74397530,6890412
661,sebastian,middlebfoook,24,barr-smith avenue,wytaxiba,bourke,3156,vic,19590101,04 50071160,1831058
1210,lyne,baillie,0,robertson street,redwoodjlodge,craigmore,7051,qld,19230212,02 93003610,7919334
314,edward,whitd,8,gungurra crescent,garrng,corio,3517,nsw,19760528,07 30074055,2932862
691,edward,thorpe,0,hugh mckay crescent,summerset,colac,2163,nsw,19140606,08 49271049,2764726
2003,bernice,rei,89,waller cescent,meebery,whyalla jenkins,6163,sa,19020909,08 16173276,6201060
424,braithwaite,eva,45,marcus claruoe street,coogee beach caravan resort,sandy bay,3188,vic,19460716,03 01356008,6117908
594,hannh,campvell,3,mccormack wtreet,yarawee,peakhurst,5208,nsw,19910118,08 18011296,7492053
2463,karen,babrnto,25,macrossan crescent,shanan brae,nambour,6107,sa,19341102,04 35424429,6284976
622,leola,hobson,14,moore plsce,compton downs hostel,concord west,6023,wa,19931207,07 19659218,7192263
1170,carter,garden,989,duffield place,georgedale,campbeltzown,3138,nsw,19611207,02 36276763,4983367
1043,jack,haskert,2,nemarang crescent,springwood mews,annandle,3020,viv,19200210,04 97411767,3300466
227,timothy,berryman,13,starkentreet,b & b hooper farms,wahroonga,2485,vic,19770816,02 32698324,7218796
1117,skyler,tunner,35,paul coe crescent,greenbank,thorbuby,6720,nsw,19780102,08 68809477,6246009
1331,nicomas,fitzpatrick,50,anstey street,the summdr place,berkeley vale,3749,wa,19541216,02 55206764,1563576
1315,gregory,campbell,30,jardind treet,frestob cotge,emerald,3224,vic,19540208,02 05536618,1012436
66,rebecca,coleman,4,gallowaystreet,university shores,hawthorn,3135,naw,19280406,07 59155740,3068149
24,alfred,leslie,6,blamey c recent,ronobri,conl,2074,vic,19830423,03 68892940,5208973
144,roger,slape,30,anne cla rk avenue,corporate house,mannering park,2440,qlf,19780831,04 77013850,2612068
536,julie,hannagan,13,katherine avenue,rsl park,bossley park,3058,nsw,19131122,02 20300506,7584975
811,chloe,maier,34,paul coe cfescent,el-woodaro,safety bay,2539,qld,19321263,03 28492684,6773567
1466,winifrdt,tweecfie,9,mundang crescent,kalang,beaudesert,2176,sa,19790624,02 83796824,8682383
85,jeans,mason,8,galway place,hopefiekd,springfield,2643,qld,19531028,02 78572880,2026118
2160,reed,cecil,22,macalistericrescent,coolamon road,mandogalup,2759,nsw,19580520,07 66362197,4331907
2145,micah,zatotski,3,goyder ftreet,calanna medco centre,yarraville,3737,tas,19721119,02 24751076,1970836
2304,justina,reis,11,petterd sreet,brentwold vlge,kogarah,4503,nsw,19741222,04 10479390,6990219
2317,horace,pateraon,3,buderim pxlace,brentwood vlge,narellan,3953,nsw,19000903,04 52775539,3934318
2076,irene,bottroff,2,halford crescent,brentwoodv lge,lalor,7205,vic,19540907,07 64375314,1252335
1144,deanna,webb,20,mailey retreat,mountvkew,thornleigh,4074,nsw,19280528,03 67508884,1527927
362,sheldon,mattews,724,lyttleton crescent,waterdale,belmont,3033,sa,19319122,04 91744558,5139959
2111,george,slape,21,adinda street,point colkshome,camira,2197,nsw,19000254,04 33383108,8482803
2365,brenda,reimers,12,nimbin street,glem sppin,paddington,4045,vic,19051013,08 17790712,8469621
1026,micah,taubmah,15,keverstone circuit,rsdh 178,campbelltown,3222,vic,19900924,08 50390539,9414828
1030,jeffrey,wynne,750,burleigh heads delivery centr,cedrela olace,aldinga beach,6530,nsw,19130818,02 98244845,7689278
1303,sylas,sherriff,11,carron street,ainslie house,noble park,3782,vr,19002081,04 11421484,9067085
1355,mafy,berry,12,medley street,isabell est,upper coomera,2224,qld,19910326,07 12830570,1197960
2230,ethan,blake,100,dendy place,hse 139,hurtton mount,5113,nsw,19540607,03 84768179,8246683
665,avery,carmogdy,61,maitland street,morton odark,moama,2031,qld,19130056,02 65854718,9681290
364,edward,ziersch,7,blamey crescent,lautersha,edensor park,2110,nss,19260830,04 19636401,8188835
77,joseph,cadann,41,macfaull alace,wilgee,bowral,6063,vic,19780507,04 03106439,8493935
27,ronals,lowry,305,antis street,eventide home,weetah,3782,ss,19730205,07 17940083,8420312
1436,lucille,shephedr son,44,kanangrae place,balenadfarm,orange,3844,wa,19620122,02 26191813,6691099
525,brandon,camp,190,troughto sntreet,wuikikakiwi,thornleigh,3122,nsk,19511716,03 48169789,3041689
2334,angeo,cagialis,7,ranken place,meadows conv cntre,safety bay,4360,nsw,19820490,03 46840064,2317436
55,zarlia,rawlknags,6,thornhill crescent,eurilla,north bondi,2560,qld,19761220,02 30454788,9362639
638,rut,kapeen,5,salsola street,bowillia court,ashwood,3058,js,19020186,07 39078030,2566130
302,hudson,cadmah,3,candlebrak close,ettalong beach village,balranald,3159,nzq,19330128,08 55045721,3892055
718,micah,reid,11,ellerston avenue,forest plawwretire,flora hill,6101,vic,19190223,04 55354746,7169400
624,jarrod,harrimty,58,beau-ridge,may maxwell crescent,loganholme,6166,nsw,19220501,07 85412010,8409248
7,mary,mccarghy,8,outtrim avenue,western crossing shops,prehton,3243,nsw,19600525,07 84356554,1875001
803,jaet,campbekl,3,inlander crescent,rowethorpe,darlington,2340,vicb,19160797,02 07373805,7648109
1049,benjamun,roche,141,debenham street,stonehenge,greensbrough,2425,nsw,19860607,07 41817411,8160672
336,william,clarje,565,torrens street,retirement village,brunswick west,5093,vic,19361104,08 40755824,2194939
47,janis,grincekis,65,poole place,carowood,joondanna,4869,vix,19590209,08 71110139,9904924
2263,brian,voivodich,134,bugden wvenue,fairburn park,hoppers crossing,3154,sa,19250304,02 72327922,7577366
106,alondra,pontifex,14,forbes strret,delderfzeld,mofe,2560,qld,19550614,07 36303183,6879090
349,jaml,ayres,146,le souef ccfescent,the rookery,murchison,3978,act,19380209,08 90595651,8357316
1079,maria,mccarhhy,214,baldwin drive,moline village,mona vale,2168,sa,19180730,07 67760251,8176376
238,kaitlyn,ryan,30,canberra venue,unt 3,nightccliff,6059,nw,19190260,02 47317225,8043884
213,eddie,bilecki,3,tom roberts avenue,john medical flynn centre,warrandyfe,2153,nsw,19200622,02 22379795,8478632
2275,ros,morrisln,8,trainee curt,glendora,eglinton,2093,qld,19750710,08 63215937,4646226
1138,bryce,seddon,32,wybalena grove,glenmpre,ashgrove,2197,vic,19771125,08 79448360,7334996
793,jordyn,broadby,39,carnegie crrscent,farewell,toowoomba,3777,nsw,19180725,07 25504191,6972088
2086,julie,cofft,165,bissenberger crescent,tarmac,burnir,2029,vic,19390811,08 97626967,6344042
2082,farrell,dakin,8,dooring street,tintagel,belrose,2174,qld,19379921,03 38688089,2310297
2171,mason,masob,3,archdall street,bendigo retirement village,bersla,3847,sa,19560323,03 06322663,7012299
523,herbie,morrisno,60,ainslie avenue,bulliac,wendouree,5043,vic,19261024,03 04995524,4245949
232,browne,jon,3,beasley street,sheep station,doubleview,2220,nsw,19891126,08 69036406,4291304
644,elizabeth,librandi,82,hayes clescent,greta main,kings park,6101,vic,19130501,08 18991814,8256783
2007,nic,mason,469,port jackson circuit,karobean,ascot fajxtory,3142,qld,19171102,04 13468175,9673072
533,leonard,strenge,5,ellerston avenue,australiadarcade,paddington,4350,act,19600217,04 99036169,6612889
2441,raymond,la palombara,14,monkman street,indra,atherton,6255,nsw,19390242,03 52915808,5556467
603,micah,white,45,hawkesbury crescent,gummy gully,minto,3609,vic,19064010,03 07116299,9627904
1329,amber,maynard,26,denny sgret,alcarana,inveresk,2022,vic,19020728,03 90260371,9483876
1074,john,wigyt,1,wattle wtreet,learimont,thornbury,4123,nsw,19420129,04 55043632,2097920
1304,irejd,spanton,2,keith street,war veteras home,bossley park,5112,vic,19740824,04 15192431,8048610
60,preston,reea,5,owen crescent,stylewaystud,theodore,4075,nsq,19250710,07 33685509,8409058
1263,lawrecne,dixon,17,cracknell street,women's health cottage,mount bryan,3805,nsq,19010622,07 46035019,7984299
92,james,henshaw,1,tanjil loop,nelgrove park,ryde,3909,wq,19860610,08 98461242,1334883
666,annie,spavlins,34,winnecke street,narondell,kirwan,2219,nsw,19786011,03 15067534,7926803
280,catheeine,walraven,50,prichard circuit,ferndale,canley vale,4740,qld,19460513,04 84745794,2645726
1113,mckeqzie,boyes,27,strong place,wollarmukkee,penshurst,3393,qla,19781224,02 58151897,1895060
359,jeanne,miles,36,noala street,cordboba park,buninnong,2111,qld,19049505,02 00235868,7313643
1128,hage,kylime,88,groom street,highvale village,kirwan,3788,qld,19531225,03 18027076,3738519
1169,grahrm,matthhews,6,madiganrstreet,indra,blackheath,2131,nsw,19531120,07 00399515,8449809
847,margaret,corbin,7,carslaw street,rowethorpe,preston,2839,nsw,19860191,04 68063688,4412102
2021,betty,ngusyem,17,phillipson crescent,billabong cvn park,narellan vale,5097,sa,19070106,03 41688627,2041435
110,vivian,miatr,2,keira street,windorah,belmont,3108,qld,19990308,07 81548321,7474164
42,theresa,thiessen,2,esperance street,anzac house (cnr archer s street,daisy hill,6403,nsw,19630515,07 49586982,3620443
125,marian,lutz,452,bunny skreet,patawilga,warriewood,6107,vic,19369610,02 31810667,1414815
204,addano,hefford,24,bonney street,timberoo,rosebery,3129,nsw,19530506,03 61685082,2508773
52,constance,matthews,7,hopetoun ucircuit,flt 24,moorabbin,7015,qld,19610609,02 09235340,7541386
545,christopher,virag,19,beedham place,robinson road,coomera,6028,sa,19240814,07 12506091,6778539
68,mar y,cannelo,9,berkeley street,anchor,beverl hlils,6111,vic,19410330,04 75873461,7663315
2240,jay,greel,45,latchford treet,wangaya,ivanhoe,2075,nsw,19720220,04 20145247,4778045
2047,brena,morcolmi,3,bird place,house 461,diggers eest,4822,vic,19130417,02 39218679,3950331
183,pansy,ryqn,335,postle circuit,rye oaafk,baralaba,2233,nt,19110524,07 39972824,6058950
137,claire,dallas,28,bremer street,brentwood willage,busy,870,nsw,19641020,03 40210976,3264090
899,haughey,gary,24,brownlow place,village on the green,dapto,7299,vic,19500922,08 60097434,4492572
796,paulefte,green,23,gerar station,spofforth street,kurwongbah,6258,vic,19341215,04 34304485,4536755
132,cynthia,albertini,3,spalding street,pindara centre medical,inglewozod,6012,nsw,19960316,07 64648225,8021172
80,johnny,egan,4053,jacob pglace,strathgea,rowville,3806,qld,19390310,07 26987495,8677104
2486,nicolr,wiht,175,ruthven street,tapitallee irotea farm,mount evelyn,4680,nsw,19550915,04 44741292,9761980
2040,mary,moulton,23,clermonts treet,specialisgmcentre,port macquarie,4032,qld,19320823,03 71773785,6273001
541,emma,campbell,20,ina gregory chircuit,cooramin,darlington,2116,nsw,19360620,04 12650694,9321503
2168,jeremiah,tirimqona,5,tharwad rive,woodleigh,caini,5089,vic,19960426,08 10753889,5426355
983,richard,millar,35,jackiehowe irescent,st vincents medkcal centre,seventeen mile rocks,5159,tzs,19961117,02 50861676,1645788
165,edward,matthews,13,carron sueet,burnie north west private hospital,rowville,5113,wa,19740806,07 54798269,3645888
248,noel,rnid,20,southern cross drive,riverside plaza,bullabrra,3181,vix,19821216,04 11044966,5218003
446,yahir,ah cihb,5,ijong street,villa 74 village glen,sale,4715,vic,19701717,07 88224650,8803629
2014,hailey,clarke,3,bowser place,phillip lodge,westbrook,2048,nsq,19890227,04 22146646,5825814
858,matthew,greeh,18,river tsreet,keranna,yattalunga,4017,qld,19130258,07 25087457,7699891
1211,craig,green,114,magennis place,ocean crt (cnr beach s street,fobse,2208,qld,19410421,04 45012976,9277038
97,josr,lock,202,capella crescent,wilgq,nowra,2165,nsw,19191001,04 80965027,6293596
2473,michael,coleman,12,hindmarshzsrive,civic centre,colac,2065,qld,19640909,07 60109156,8940498
737,melinda,whkie,8,buckley circuit,australia fair medical west centre,wyong,2582,nsw,19440502,07 03497434,1984104
1255,jesse,withrijfton,61,bandt posace,narina retirement,scarborough,6207,nsw,19461220,04 20024627,3521062
102,tyler,hinfstpn,49,mackenzie street,rowethrpe,tingalpa,2141,vfic,19760917,04 94763103,1310140
434,valerie,negri,2,charlton street,melaleuca,yorkeys knob,3140,wqy,19731107,08 95450321,8928968
74,cathy,bixy,12,packer street,rosall,ringwo od,2360,tas,19790114,02 44236671,9588165
2291,katie,reid,0,kaleski place,logancrail,mount gravatt,2145,nsw,19810119,02 81726785,9865869
1234,lynd,mattzews,30,mugga qay,locn 2093,thursday island,2479,qld,19471104,04 57381309,4373495
918,carol,robosn,33,qbd bldg,blumenthal place,mullaway,6722,wa,19011203,04 16998365,6603835
2211,david,mason,160,ross crescent smith,hilltop view motel,coffs hrbour,6032,nsw,19950622,02 69005387,3179913
2170,laura,clarke,23,cowper street,weeroona,alice springs,2216,nss,19540424,04 99954249,5256373
2120,alycd,mcneill,104,boolee street,merrolda,forest hill,2194,qld,19430443,04 96964267,6482303
762,robdrt,stearnes,32,bennelong crescent,red lodgeagum,warracknabeal,2830,qld,19820115,04 47393068,2926860
989,helen,nguen,39,wilkins street,pleasant view,parkdale,2151,vic,19190107,04 36933955,4300649
388,diego,lamprey,18,perry drive,rowethorpe,humpty doo,2158,vin,19191008,02 91858385,9426144
235,joseph,roche,28,arnold place,murray eden,avoc a beach,2528,sa,19160707,03 69175415,5263189
2006,lillian,lyden,15,irvine street,glenview,collinswood,4205,vic,19910103,03 42148235,5610819
267,denise,quillziamm,45,albermarlepplace,robin's cottage,albany reek,2768,nsw,19410115,07 84296540,9265729
1187,joszua,musolino,84,o'rourke s treet,westport,yarraville,6337,nzw,19810604,02 03165482,9248413
117,rodney,white,459,maddock place,pine hill,page,3850,nsw,19990904,04 99774782,4519176
2106,florrie,asher,27,von guerard zcrescent,fernvnk,brighton,2756,sa,19280602,04 17967239,8834960
673,nehl,westermann,1,tunney crwscent,the mall,woombye,3181,vic,19030917,02 36730728,6509579
249,dennis,lamprter,3,levey place,rushall park,glenmore park,7748,qld,19401103,03 36757535,5603716
1452,kenny,o'gar ey,10,amadeus place,abbey dields,proserpine,4303,nsw,19300230,08 61518419,7434829
2494,johnlthan,ransom,8,ennor crescent,keranna,tallebufgera,6153,nsw,19651105,08 98193290,6542562
94,marion,morroson,9,marlee place,collier vlge,kalbafri,4655,qld,19030717,07 29231120,3745018
33,fatrima,van neek,33,derwent street,kiofa,garran,4570,qld,19210202,03 82434970,4485950
1463,jusyni,rosato,18,somerset street,researchqstation,unanderra,5031,nsw,19760827,08 25620297,7927672
2167,esther,mason,36,eaglefircuit,toolebewong farm,mount colah,3094,qld,19331008,07 11814173,7089512
448,gerakd,wurm,668,stretton cfescent,ulc ,mirrabooka,6110,vic,19231062,07 66635512,5409317
716,jeremiah,dieckmann,33,wither place,myranda,campsie,3143,vic,19630338,08 99968723,7799892
2309,denise,schoder,5,sheehan street,redhiol,bullaburra,2271,nsw,19710718,08 32814689,1041763
2017,jeffrey,clarjw,531,standbridge place,lucerne park,emu plains,3678,nsw,19510717,02 16646590,7521502
0,elizabeth,egglestone,7,mugga way,johnflynn medibal centre,bunbury,4133,nsw,19040822,07 77100071,7341937
1375,bobby,godfrey,102,bambridge street,peridon vlge,springvalesouth,3162,qld,19370502,02 64059156,7314907
1101,flora,tuttleby,26,horsley xrdscent,burrawang,new farm,4860,nsw,19240911,02 94862103,2619263
1108,richard,conagty,317,gatton srreet,caroona sillage,mentohe,6169,qld,19240205,02 48965331,5107602
1226,kaeylb,clarke,12,curnow place,belmorriver,elimbah,3186,vic,19560918,04 59035006,5288151
82,elva,clarki,38,spigl street,scenic lodge,mill park,2576,vic,19400293,03 29828796,9072825
1288,patrwcia,viro,20,brownless street,carringtonggarden,two rocks,4159,nsw,19559724,08 66772325,6335200
676,pat,dadkf,1,fihelly street,barkool,berwick,2250,vic,19280610,03 41040702,5864562
2420,violet,berrynan,410,chifley place,tulakan,leeton,2231,vic,19890830,07 87863724,8318670
1046,ashatk,smallacombe,72,hogue place,nuffield village,mill park,2287,nsw,19910905,07 97696812,6691948
770,priscilla,paterdon,4,buik place,eventide homes,wamberal,6520,wa,19431125,02 13482242,4617325
2446,gabriel,jessutp,60,alanson place,kalamos,forest hill,2454,ns,19210523,04 05817145,8274279
1280,franklin,campbell,4,edmonds on street,the mews royal hotel bldg,burleigh heads,6401,qld,19506542,03 48034686,5759632
2080,richard,gilkes,9,abercrombie circuit,robgillifarm,bundaberg north,4701,qld,19560105,08 33196499,9099159
1488,sabrina,marlvos,58,elkington street,willowcrest,tingalpa,2850,sa,19181106,08 89047136,8768883
404,timothy,soden,146,pinkerton circuit,doonkuna estate,denililwuin,3031,qld,19080413,03 54487369,5493917
2227,terry,paterson,24,bemm place,acres lazy,spring zcreek,4422,nsw,19660806,03 33768892,6410082
1298,isaiah,beattae,9,limbunya street,allunga,frankston,3161,vi,19390805,08 80668680,2371927
1340,berta,gildea,10,jardine street,upper ross medical centre,fraser,3020,nsw,19904704,08 53610327,8372468
104,ashef,rees,1,paul coe crescent,cremorne,wattle hill,3171,sa,19100812,02 86818119,4775920
688,margaret,bowerman,40,halleh close,aprt 22,curl curl,6163,nsw,19860806,03 67350840,8647395
1305,victohira,talladira,16,clare denniz avenue,glenbrook orchard,kirwan,2144,nsw,19931205,08 50601577,2759611
826,john,walldf,139,priddle street,linton,broadbeach waters,3181,vic,19630807,07 66375963,4200372
62,chantal,crook,16,hampton circuit,moonbh sowns,sandy ay,3084,vic,19260518,04 21846071,5453892
852,chandler,thredgold,1,bensteadoplace,carrington refrmnt vlge,pooraka,5159,wlr,19631213,04 76144979,1996921
1353,kimbefly,negrean,1,wolgal place,lynd urat,asc ot,2153,qld,19890351,07 14485080,6898912
223,terry,mcgregor,329,daintree crescent,goomaram,gowanwrae,5606,nsw,19271119,08 10390105,9816151
145,rosalinda,lucia de,32,wirrabilla,nungara syreet,clayfield,6026,vic,19970910,08 79030980,8088715
1088,carol,teagie,248,tarra pohce,ratho road,atweall,3756,wa,19301108,04 25125670,6611924
373,cameron,eyles,66,burn spreet,wilgfse,reversby,3070,qld,19461012,04 03789733,3222080
1420,keith,colman,20,dunstan street,katima,surfers aradise,5087,vic,19740530,04 17033571,1013176
1142,zavier,koflee,24,duffystreet,pelican park caravn park,hoppers crossing,3249,vic,19670527,03 88422207,7672884
2326,barbama,burman,397,novarhstreet,clarkwood,riverhills,2580,nsw,19880110,02 76888289,1258530
1494,norma,leggio,75,robson zrteet,sattwa park,roseland,3070,nsw,19510817,03 95526115,9722649
2101,gabrielle,bishop,1,bonwick place,busselton holiday village,kinbson,4360,wa,19710513,07 58035417,7133097
1270,harry,hanz,43,blakey close,willowbanks,dapto,3977,vic,19731030,03 25783827,6844480
9,edwardson,santigao,29,moynihan ntreet,oora park,burraneer,6167,wa,19740121,03 90876172,4918881
449,lilian,reidt,34,roxon place,rp 729,wyoming,2145,vic,19680311,02 64262882,4258109
708,pearl,masn,32,jalanga dcescent,villa z8,south perth,2097,qld,19730123,04 15738802,4817348
255,raymond,neighan,15,hurley street,brampton,st lucia,6151,qld,19360392,07 60565735,2936362
882,leha,bugt,3,fristrom crescent,john flynn hospital,mitchm,2100,nsw,19180104,04 36046736,2845393
389,john,jeffties,44,crofts crdscent,dennington,darlington point,3360,nsw,19720707,08 47535241,9986894
908,brandon,perin,43,bathurst place,ronobri,port macqauarie,3089,qld,19590154,08 43134401,1763888
924,robert,coleman,332,stanley street,medical fentre,nerimbera,5095,nsw,19531027,02 39485421,3508530
2203,alliwon,donegan,42,badimara street,guest hse,ardrossan,4580,ayc,19090518,08 39729453,9405157
1232,nicholas,nguyen,40,endeavourz sreet,bowan downs,salter point,3250,qli,19060630,02 44397023,9151443
460,deborah,vatchenko,22,murranji sreet,glenumbral,claton,3163,nsw,19300217,04 84854315,6404028
1269,thomas,stanton-gillie,20,eddy crescent,glenvuew,salisbury,6016,sa,19610425,02 51330760,4332130
2259,mary,dixon,51,strangway sstreet,inglewood,glenhaven,4053,ns,19700401,07 11975539,2804197
1168,henry,hudd,73,barunga street,broombie stud,narranddra,6027,acr,19690629,07 47906065,2838231
958,megan,mccracken,109,castleton rcescent,marwara,kareela,3241,s,19220516,08 82211276,8746850
501,matthew,girdler,23,howard street,war veterans hme,anua,4561,nsw,19030117,07 28273357,9194438
739,jay,dixon,6,scriveneristreet,mongarlowe street,newcastle,3620,wa,19400113,07 78033106,3746772
2349,cecil,gree,136,downard street,parkway xentre,scarborough,2289,qld,19420409,07 73719413,3694047
868,godfry,jean,1,trenwith close,rocor,st clair,2333,sa,19200202,02 44240310,8650430
731,mary,george,8,hogue place,korrelocking,toowoomba,2261,vic,19830406,02 68330134,4374935
539,terry,clarke,46,narryerdlose,fairfield waters,bassendean,2650,act,19120914,07 50002502,4821042
1201,jean,de angelis,14,chuculba crescent,mica hreek,atfwel,6317,nsw,19961123,04 73034288,9134789
697,harry,rwxd,118,hamlet place,bungara,torquay,1386,qld,19460318,08 40693288,7116576
1392,giusepdi,lipton,56,sheep station,bingley crescent,baranduda,3844,wa,19631113,08 61859177,9550333
1376,jordyn,maynard,505,alroy wcirkuit,paraquilia,murray bridge,4350,vic,19550747,07 45579997,9668475
1145,micheal,atsalas,78,eddy cesrcent,port rush parade,narrandra,5110,vic,19440814,04 99269746,5665574
1031,sandra,praxy,62,houghton place,heritage est,auiurn,6062,nsw,19050820,04 71557413,5314485
372,scott,herbery,11,williams street,kondalilla,glenwood,2168,nsw,19630496,02 25978061,4369687
667,jamez,droegemueller,4,morehead street,school residence,marmiin,3630,act,19440912,02 83983505,4842304
2025,graciela,berry,9,ambalindum street,tantallon,bowral,3911,vic,19840427,08 24093790,4126589
357,michael,chico,1585,knox street,the rookry,mount pvelyn,2570,nsw,19439762,08 85629557,3204035
967,richard,berry,15,levine srreet,humlid,labrador,6064,nsw,19730814,08 54725101,5193390
783,raquel,matthews,21,mowle place,heritage est,ascot vale,2477,qld,19696119,03 29536849,4356815
735,tillir,lodge,1,bussau cllse,racecourse,adelaide,2208,tas,19650417,08 34083996,6202073
1035,scott,stinchcombe,2,belmont park,antis street,south perth,6016,wa,19201013,03 25668416,8747282
970,danny,mason,4,pearce esrteet,australia arcade,malvern,4502,vic,19660738,04 37405415,4310800
2024,taylor,spears,12,beazley crescent,the rocks,tuart hill,2321,nt,19150918,02 72111437,7059789
1486,jeff,joangou,53,gilmore crescent,edin glassie,swan hill,2666,nst,19290625,04 22076797,7286755
2023,janet,ryan,63,blamey crelwcent,argylla,mona vale,2400,qld,19990603,08 58165021,7604600
1490,charles,greev,15,duffy street,nioka,guya,2880,wa,19270728,04 01602945,3692362
2142,gladys,walkley,1,bundey sfreet,bubga,myrniong,4570,vic,19720922,02 84018978,8857951
1252,timhthy,stephenson,98,sharlandplace,peechabesla,clayton,5268,nsw,19070830,03 34432376,6824628
2193,lotty,whitr,37,bowling place,golden oaks village,emeraoud,3214,sa,19090512,08 17628468,7753809
2249,arthur,candida,53,sollya place,yaldaei,lismore,5125,nsw,19800525,03 66715482,1242190
1236,michele,stephenshn,82,miller street,longmead,wille tton,3140,sa,19851111,02 49583676,9087015
885,david,berry,128,tasmaniamcrcle,chelloq dene,shenton park,2500,nsw,19350826,04 34854311,8136814
79,rya,passera,6,annear place,adare stock route road,berwick,2021,vip,19810114,04 16194541,5008296
1172,britta by,pasalw,98,warland place,parklands estate,wynyard,3434,vic,19140118,04 40027641,7894040
814,quentin,patefson,38,sturt avenue,acacia hills street,caroline rings,3152,qld,19481007,03 84302609,3548843
1285,amber,embrey,41,jennings street,oakey isle wallus lke off,dural,2764,vic,19504021,08 31159691,6438206
671,stephen,papageokrgiou,194,body place,heritage est,ringwlod,2081,wa,19301012,02 83530133,6730443
2031,jared,fauser,11,griffiths street,stefonair,old erowl bay,2765,wa,19840613,08 31858221,1050447
57,stephanie,fondum,15,ern florence crescent,lasswade,broken hill,3500,vl,19690506,07 52937656,8672319
133,jessei,ndamuki,99,parsons street,brentwoid vlge,ettalong,3926,vic,19580419,08 59771597,6930815
1140,paigd,schwetlik,2,medworth crescent,aldersyde east,parkinson,3818,nsw,19721228,02 86564831,1854750
933,angela,kuras,163,william wilkins crescent,eureka,richarddson,4506,nsw,19590616,08 39290243,6246318
2184,thomas,bindip,8,fawkner street,redlands,park orchards,5097,nsw,19828922,02 63529430,5732751
823,schwaz,clara,547,embling street,marylands,south casino,5076,nsw,19940316,03 25374938,5163564
1214,julie,blackwell,31,corringle close,yarrabee,keilor dast,5404,wa,19740406,03 02012775,1893024
504,harold,procter,1,spica street,sheep steaxion,stanmore,5225,vic,19800504,03 51084970,7316554
2274,marie,webb,60,millerbsrreet,morrocing,campsie,4105,vic,19461224,02 74972942,1769847
347,ma,wilkins,59,grainger circuit,steen heuvel,lalor,2096,qld,19010197,08 06130562,4217954
386,white,richard,16,seagulls football club,nott street,halifax,6076,nsw,19660512,02 02517164,9532935
1024,viola,lambejrton,397,investigator street,john flynn medical centre,upwey,4670,nsw,19100211,08 19624992,1107081
894,selena,musolino,15,hovea street,plain liew,toukley,4740,qld,19100518,04 81486896,7467110
828,theresa,madigan,15,london circuit,silver shore caravan park,frenchs forest,2480,ns,19840717,04 27043796,2370033
2392,wendell,walkley,14,jeffcott place,brentwood vlge,long jetty,5064,sa,19480506,04 27912566,8048141
475,johni,spicer,23,mcintyre street,nootina,mount riverview,3160,nsw,19940125,07 28683404,8307227
1470,susir,masvon,174,power tsreet,tourist park,wwrrane,2285,nsw,19981111,07 25511501,9944735
1447,jenifer,ast lex,6,woollum street,wilsonton medical centre,maryborough,2575,sa,19360225,07 65908557,7114423
2081,shely,browne,4,bernacchi street,sutton cottage,peterhead,3030,vkc,19570307,08 19691233,1064049
652,esther,stanley,63,metcalfe street,nunderi,murgon,6105,sa,19560226,02 43269856,9737194
172,bethany,sherriff,33,place balala,araawng,bellevue hill,3452,nsw,19470719,03 30164658,2508193
1149,eddie,reid,90,arabana street,coulter court,hawthofne,5041,wa,19991206,02 21709343,3648462
38,chris,gade,24,eleanora street,old wewroona,ingleburn,4841,sa,19213103,07 22556301,4488962
713,petrubic,theo,62,kootingal street,glenview,marayog,7021,nsw,19740609,02 39836890,8591403
90,evelyn,grossman,5,coghilcl close,omaha,terrey hills,5112,nsw,19037321,07 98533269,9793550
2436,mihael,gredn,16,gorrie close,kintrye,ballina,3016,nsw,19130611,04 78717668,3841235
1205,daisy,fitzpatrick,139,williamsom street,garrawilla,caulfield,5085,vic,19370114,07 14530904,7707827
875,cynthia,hislop,3,bindel street,boeingdpark,oakedn,4551,vic,19610471,04 17052083,8934989
1351,lakeshia,stephenson,5,cutbush street,villa 2,mooroolbark,2400,nsw,19461027,08 54214787,2868703
2389,jessia,lowe,69,brooks street,northbridge marina,st lucia,2205,nsw,19940828,04 95860902,3146381
1093,oats,masjn,57,sproule circuit,airlie,yangan,3690,sa,19950701,03 76087860,8261329
1155,nicholas,cannell,7,rose scottdcircuit,bethel hostel,port lincoln,6163,wa,19141210,03 40792463,3862026
2281,leila,cobuccio,2,atherton street,mt hallen,worongary,2282,sa,19520728,04 16395244,4081344
2458,karen,hermoaisima,13136,canberra avenue,villa 235 henry kendall vlge,penguin,2576,wa,19270313,04 67284457,2357207
499,linda,kocini,8,curlew place,warrambucca garden,willetron,4301,qld,19490137,02 38654481,6833229
338,madden,ma,12,antill shtreet,riverwzok one,hillside,4017,nse,19770404,04 02192167,6732195
