id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
503,carl,greenhalgh,17,webster street,the crater,theodore,3184,vic,19810901,04 67371523,6226167
1287,brayden,dumbrell,8,wakelin circuit,brentwood vlge,broken hill,6064,vic,19120625,04 06982325,6893978
812,judith,berry,1,arndell street,yambacoona,surfers paradise,2289,wa,19760613,02 11203913,8899790
533,leonard,strenge,7,ellerston avenue,australia arcade,paddington,4350,act,19600217,04 99046169,6612889
1301,joseph,godfrey,438,ellenborough street,strathalan homes,leichhardt,4680,nsw,19851205,03 88592361,8387592
912,jodi,babic,26,gouger street,murray bank,callala bay,7316,vic,19931110,03 44170125,9234207
170,thelma,hope,10,marshall street,medical centre,holsworthy,5166,vic,19351209,02 30655995,7847849
299,quintin,siemens,19,clermont street,the iron farm,seven hills,3216,vic,19370702,02 83298569,1163277
1630,neal,godfrey,66,keira street,nindawarri,st andrews,2232,vic,19600906,02 08276342,4205641
600,jamie,tulla,569,dumaresq street,kanangra hostel,st clair,5170,nsw,19460807,03 34599875,3127497
1374,gregory,george,3,goldfinch circuit,mehruda,machans beach,4154,nsw,19730916,02 40961447,7526470
1681,jamie,waller,32,la perouse street,shaudell,toowoon bay,3101,qld,19980220,02 23443791,9374008
650,vincent,white,6,macleay street,st francis village,yarraville,3200,nsw,19610510,07 36087429,8426910
1260,susan,nguyen,51,currie crescent,locn 1025,north ward,2760,vic,19080104,02 85133323,3808243
1070,emma,holme,11,pollock street,spring creek,wetherill park,4122,wa,19010923,02 68328151,7677412
1068,james,lock,13,stanbury close,cardinia park,coffs harbour,3071,nsw,19160522,03 46983167,2598984
430,rocco,bradshaw,37,higgins crescent,brackengrae,bittern,6011,qld,19880119,07 72333695,7175348
1889,kimberly,leslie,106,goodwin street,earl haven,hemmant,2008,vic,19430220,04 85539957,4759975
414,rebecca,clarke,178,longmore crescent,wilga,arundel,3414,vic,19520329,04 35172080,2291507
408,arturo,spicer,50,numeralla street,elizabeth residential village,charlestown,3198,nsw,19960116,02 01039171,8231780
748,mildred,fenwick,1,marconi crescent,noolabi,cardiff,4113,nsw,19980420,03 87244023,4654468
1516,tracy,weaver,13,rylah crescent,lindlegreen,taree,5255,qld,19751218,08 80571117,2443454
974,judie,prideaux,5,vidal street,murray vale lodge,geraldton,2439,nsw,19220916,08 65426146,4390838
534,andrew,hyland,5,hamelin crescent,rocklea,nollamara,4880,qld,19950928,07 81974982,6238594
1324,flor,green,11,tyson street,diamond place,buangor,3134,tas,19410727,08 94461219,6277364
674,julia,coleman,19,quiros street,southern cross,windsor,3136,vic,19410423,02 85650380,8218404
1493,john,matthews,6,marsden street,illoura glass studio,north hobart,2430,qld,19530310,02 21978576,9750022
541,emma,campbell,20,ina gregory circuit,cooramin,darlington,2116,nsw,19360620,03 08617413,9321503
655,michaela,kiczurczak,91,o'hara close,ballegun,oakleigh,2906,nsw,19420127,08 34045180,1049309
654,abigail,rackemann,8,james street,coryndirk,loftus,3084,qld,19740906,04 19101571,4329571
1256,jean,frahn,28,dumaresq street,woodport hostel,macgregor,5012,wa,19110303,02 81647827,7270594
1724,andrea,clarke,119,everard street,arcadia,toogoom,2065,vic,19320908,03 53475953,8843659
452,megan,nicoll,22,bussell crescent,glen eden,ashfield,2540,nsw,19150304,08 90387757,4598420
1006,sandra,dent,12,anderson street,wychwood,alice springs,4226,nsw,19160323,07 08183006,8344525
810,jaron,halley,29,guy place,chobe,geraldton,2478,vic,19781127,04 10699072,7478339
690,michael,vincent,72,babinda place,balamba,avalon beach,2219,vic,19801116,03 69058203,7761112
89,jennifer,vaccaro,5,boake place,lasswade,surrey hills,4165,wa,19891120,08 99144574,6315742
1483,julie,campbell,508,pennington crescent,wanding,robina,2034,vic,19680322,07 62628623,7151454
10,faye,blackwell,19,durville crescent,rheo bland,kelmscott,3135,nsw,19470814,04 14534384,4811451
1206,zachary,buckmaster,3,kapunda street,rosetta village,northwood,4131,qld,19261004,02 67518233,2669313
1342,jackie,berry,1370,hoddle street,mary valley,wynnum west,2880,vic,19290621,08 22769021,3840483
1072,wesley,matthews,54,george street,ferndale,forest hill,2170,qld,19800514,08 65431355,1396835
939,debra,murton,37,davidson street,pinehurst hostel,caulfield north,6149,qld,19450226,07 86753253,1411469
151,alejandro,reid,20,stretton crescent,como,westmead,6151,sa,19700811,04 64413581,7142328
685,paula,green,14,knoke avenue,wurtulla shopping vlge,tanks corner,5044,vic,19470109,04 35069145,3946601
1659,mathew,riddell,73,bulwarra close,locn 2565,montmorency,3187,vic,19660623,03 82340867,2991609
1521,keith,noble,536,larakia street,cherry haven,buxtonville,2340,nsw,19560509,03 17523367,1198451
930,pamela,hallegraeff,1,moynihan street,warrawong,newborough,3018,nsw,19761108,03 06085599,6933867
800,dallas,reid,33,rickard place,haven court,ringwood north,2049,nsw,19790509,08 35144655,2527845
1876,claire,cuming,18,hudson street,killarney park,ulverstone,7051,vic,19040519,04 83718458,4360434
1885,tracy,osterman,7,lambie place,anchor,mount riverview,6330,vic,19711201,03 42691550,4997449
24,alfred,leslie,6,blamey crescent,ronobri,como,2074,vic,19830423,03 68892940,5208973
1821,willis,milisavljevic,6,corringle close,roblinvale,arundel,2452,vic,19450331,02 51470314,8665302
959,debra,penprase,68,clive steele avenue,milton,tecoma,4361,wa,19510621,07 77358384,4658722
527,david,godfrey,14,darwinia terrace,parkvale,eumundi,3140,vic,19160924,07 11429753,1494401
1144,deanna,webb,10,mailey retreat,mountview,thornleigh,4074,nsw,19280528,03 67508884,2091983
716,jeremiah,dieckmann,34,withers place,myranda,campsie,3143,vic,19630318,08 99968723,7799892
466,james,calantzis,66,morice place,reynolds dale,noble park,2750,wa,19231212,04 98215054,3559345
1441,lori,metherell,315,serpentine street,eventide homes,branxton,3039,vic,19700620,08 45227023,9670470
1311,lavada,george,13,chaseling street,lethbridge court,lennox head,3630,vic,19310818,04 23087405,2637016
919,crystal,green,1,golden grove,maranda nursing home,camp hill,3197,wa,19351009,07 56343733,3018989
526,nancy,dudley,35,jinka street,nedlyn,adelaide,3129,qld,19141230,07 36791256,6667509
1239,judy,spong,153,lewin street,miami,scarborough,3130,nsw,19030121,08 38416570,2898317
1641,frieda,brock,5,napier close,chambigne,keysborough,4031,tas,19940917,02 95059301,6193485
235,joseph,roche,28,arnold place,murray eden,toowoomba,2528,sa,19160707,02 42582962,5263189
501,matthew,girdler,1,howard street,war veterans hme,anula,4551,nsw,19030117,07 28273357,9194438
435,william,stanley,20,alfred hill drive,crookshanks,carlingford,6230,nsw,19960919,03 28410474,2603213
1422,karen,herbert,9,barringer street,glenmore,concord,4014,vic,19980210,04 18455392,1413744
32,barton,mccausland,13,scattergood place,fairholme,nedlands,5168,vic,19010515,04 89884723,4773766
1902,abby,mercorella,5,holman street,ainslie house,wanniassa,5112,vic,19940210,04 14474951,1195489
1443,donald,garrigan,20,metcalfe street,lakewood estate,katherine,2558,vic,19910925,02 81476416,5254346
284,robert,halchuk,24,couchman crescent,rose-lea,toowoon bay,3178,vic,19790717,07 73866464,3980597
539,terry,clarke,46,narryer close,fairfield waters,bassendean,2650,act,19660924,07 50002502,4821042
1629,sharon,wyllie,15,carnegie crescent,manimba,worongary,4563,nsw,19250405,07 27036451,7710747
1085,eleanor,boczkowski,151,dallachy place,renown,carrara,4566,tas,19741231,02 41851697,5936266
1194,frank,clarke,9,black street,st francis vlge,charlestown,4740,vic,19570204,02 50765895,7331397
467,clayton,plesa,1193,la perouse street,combogolong,millgrove,2526,qld,19680510,08 39269568,4795073
355,alexander,berry,7,pickworth street,urambi vlge,beulah park,2166,vic,19881204,02 45293554,4118209
836,mary,edson,4,twamley crescent,mt pleasant,bonnells bay,3053,sa,19050528,04 37902244,2391989
1227,olivia,spratt,73,howarth place,myrtle point,hughes,2090,qld,19350515,07 81311864,5568842
1748,reta,bahnisch,153,costello circuit,st francis village,asquith,4505,qld,19600215,04 44037816,6581921
1522,joseph,clarke,19,chirnside circuit,blueberry hill,yagoona,3111,qld,19080719,02 32826869,1291318
1770,douglas,green,75,narambi street,laurel vale poll hereford stud,north ryde,2020,wa,19030611,08 69326716,8317687
1411,jasmine,lund,228,bowden place,sherwood,kilmore,7009,qld,19631024,07 68639387,9103187
1270,harry,hand,4,blakey close,willowbanks,dapto,3977,vic,19731030,03 21408277,6844480
583,thelma,hamon,33,kingscote crescent,villa 3,swan view,2753,vic,19091110,07 65790665,1743371
1858,alana,reid,23,rymill place,little forest,bridgewater,2770,vic,19950422,08 26643132,2663718
53,robert,watmough,27,roberts street,openshaw,murrabit,3059,nsw,19830821,08 89748592,9663867
1564,adam,teague,6,broadbent street,coaling,belgrave,6102,sa,19721018,04 71896237,6237762
698,carole,wilkins,31,kent street,wirruna,sandy bay,2190,vic,19180828,07 86779409,6077656
1757,anthony,nguyen,128,burkitt street,glenview,birchgrove,5108,qld,19450820,02 14127891,6982059
1842,anita,howie,28,mcculloch street,argyle village,elizabeth south,2753,nsw,19670623,03 20391767,7069771
205,jonathan,swetnam,187,hamelin crescent,redwood village,devonport,2224,vic,19080920,03 51268140,8565529
1209,mike,miles,7,rohan rivett crescent,glenburnie lodge,glenreagh,2440,vic,19251010,02 29213114,7828070
291,kevin,nicolle,14,greenhood place,hilltop hostel rowethorpe,monto,2113,wa,19671217,08 14016136,7743358
1492,ashley,goldsworthy,7,hughes crescent,lakeside leisure park,bayswater,2250,wa,19110224,04 55725375,7211607
1084,charles,harrington,12,glencross street,green lagoon,campbellfield,2148,qld,19480129,02 27399228,5043768
1814,susan,ilicak,30,marr street,reddestone,berwick,4820,sa,19260428,03 32339344,9555525
1961,charlie,wynne,77,burkitt street,sanlyn,westmead,3196,qld,19780401,03 51302939,9208497
1756,stephen,hendricks,20,tennyson crescent,villa 102,seymour,2009,qld,19960303,08 59885763,1394560
434,valerie,negri,2,charlton street,melaleuca,yorkeys knob,3104,wa,19731107,08 95450321,8928962
1584,rachel,lonie,131,crofts crescent,rosetta village,hendra,3431,nsw,19530409,08 92162411,8059260
1225,jeannette,byers,8,o'hara close,zimms corner,banjup,2559,sa,19591208,07 21236988,5878103
540,mia,quilliam,37,nish place,first avenue,newborough,6333,nsw,19140609,03 22284666,9445963
476,melissa,benjamin,17,earle place,cooee,crafers,2285,nsw,19610523,03 23090776,8846875
28,brian,copp,57,chisholm street,fl 3,whalan,885,vic,19060309,08 60680210,5383345
1457,billy,gully,100,torrens street,march rising,woori yallock,4165,vic,19130927,03 63936430,6399785
1248,david,maclaine,3,warby place,talonmane,sunshine north,2354,act,19391109,02 74767205,3380714
1219,lucille,tollner,49,dunbar street,caroona village,blacks beach,2113,qld,19840301,02 77309707,1921381
1847,devin,kellow,19,nelumbo street,ronobri,yarraville,3053,nsw,19140528,02 21886212,8378812
1230,jose,bristow,92,richardson street,john flynn hospital,koongamia,4034,sa,19390611,08 56966526,7886422
1680,ethel,dakis,14,denovan circuit,minora cotge,noble park,3912,vic,19340406,03 85613521,3882691
1181,teagan,lavrencic,21,appel crescent,caravn park,cleveland,6302,nsw,19650802,02 42024721,6501400
348,bradley,white,164,mckinley circuit,moonah,black rock,4124,nsw,19041030,02 80690970,4248501
1067,cheryl,huggins,69,newman street,bolinda vale,mill park,2067,qld,19441129,03 35723275,5459435
1314,harry,marshman,140,rosman circuit,horton park,kirribilli,6369,vic,19910312,02 66127469,1859763
1201,jean,de angelis,14,chuculba crescent,mica creek,atwell,6317,nsw,19961123,04 73034288,9134789
279,steven,petersen,136,brahe place,gleneagle,werribee south,4116,nsw,19350629,04 94713324,2424978
1399,travis,ho,36,william webb drive,rosehill,wantirna,2372,vic,19370314,03 79190585,1548930
427,barbara,ranson,22,tantangara street,gallagher hse,mooroolbark,2559,nsw,19090106,07 89000347,8405677
841,shannon,ryan,50,boolee street,bonny doon,balwyn north,4507,vic,19230113,07 20073414,3531843
1167,sadie,hague,5,jelbart street,shopping centre,bittern,2026,wa,19610929,04 72106484,1933127
223,terry,alderson,329,daintree crescent,goomaram,gowanbrae,5606,nsw,19271119,08 10390015,9861151
265,nancy,pyper,148,carrington street,studio indigo,colac,3054,vic,19380801,07 68986554,8500723
595,marvel,bishop,8,captain cook crescent,tallinga park,lake heights,3762,qld,19310510,02 06271914,6434627
586,nadia,tiggeman,100,andrews street,stonehenge,ngunnawal,2448,qld,19600310,08 91066990,3758107
587,graham,mason,14,chuculba crescent,stockwell hotel,east sydney,6707,nsw,19770318,02 59691051,1252079
1979,david,gilkes,62,scrivener street,telopea park,richardson,2283,nsw,19891113,02 70593987,8571956
811,chloe,maier,34,paul coe crescent,el-woodaro,safety bay,2539,qld,19321223,03 28492684,6773567
719,richard,braithwaite,27,freehill street,vlla 18 pacific bay resort,warracknabeal,2114,vic,19520224,04 94524029,7706121
881,marcia,berry,325,playfair place,mannibadar,smithfield,2099,nsw,19360826,02 06398993,3481869
1361,antonio,white,22,courtice close,rosetta village,cunnamulla,3106,vic,19460310,04 50675843,3060484
179,faith,nguyen,165,condamine street,kangaroo ground warrandy road,springwood,4670,vic,19920519,04 00565886,3213455
765,jasmine,kousiandas,49,angliss place,carowood,blacktown,3174,vic,19640121,08 99459595,2352469
335,michelle,lowe,9,mckinley circuit,safari lodge,belbora,2773,vic,19870401,08 19221910,6338960
1908,mariah,talberg,11,evella court,elmar ranch,elwood,2323,sa,19560601,03 17857772,7014303
366,brandee,dixon,141,lane place,riverside professional centre (cnr banks,safety beach,2604,nsw,19450315,03 40590449,1751331
1080,eleanor,grierson,13,lobelia street,eden park,beenleigh,2602,wa,19460603,08 16954247,2437273
1052,harold,mcconvell,13,beauchamp street,silverdale south,gorokan,3231,nsw,19020301,03 82818635,4126612
1949,danny,clarke,222,brache place,cummins,sunnybank,2260,vic,19010620,03 58454541,5208293
1780,richard,reid,28,tarana street,jinderoo,maryborough,4556,nsw,19001212,03 60079733,8873552
1939,treva,gulliver,80,beaver place,minnavale,blackbutt,2444,qld,19380209,07 50916904,8563722
381,jean,spears,6,callaway crescent,carramar home,currans hill,3802,nsw,19790922,08 73429426,4675333
1685,lillian,kiosses,5,euree street,waratana,port lincoln,3169,qld,19500710,07 09441541,2417601
353,jose,petersen,46,henty street,dandarriga,innisplain,5351,vic,19180825,08 22505809,3044382
1109,samuel,mason,1,wattle street,wirruna,scarborough,3340,qld,19490117,03 67286006,8873848
1341,benjamin,bishop,159,kirkland circuit,st johns terrace,woodcroft,4670,vic,19280429,02 25131151,3368149
1977,jean,clarke,19,arthaldo court,murrindindi stn,wanneroo,4030,wa,19930707,02 89208212,2731794
1340,bertha,gildea,22,jardine street,upper ross medical centre,fraser,3020,nsw,19940804,08 53610327,8372468
1093,mary,oats,57,sproule circuit,airlie,yangan,3690,sa,19950701,03 76087860,8261329
621,leonard,sarah,445,forbes street,fairholme,loganlea,2257,vic,19800717,08 34108580,3106348
1077,bernice,coleman,18,cooks street,engelbert wing,beaconsfield upper,4122,vic,19810207,03 73043509,1825618
1192,robert,leong,12,moore street,glenview,coldstream,2444,tas,19421020,08 19032498,5438870
436,myrtle,whait,1,bimberi crescent,robley house,hoppers crossing,6149,vic,19581026,03 69395741,6187423
718,michael,reid,11,ellerston avenue,forest placeretire,flora hill,6101,vic,19190223,04 55350746,7169400
891,dale,gillick,26,robinson street,meadowvale village,henty,3021,qld,19850704,08 79056272,3589533
37,colton,warmingham,27,stretton crescent,shiloah,bayswater,6225,nsw,19040703,07 37871167,3286757
615,robert,lock,30,axon street,brundah property,blackmans bay,2486,tas,19880203,04 42706571,5125691
931,matthew,deckert,35,newbery crescent,wirreanda vlge,warriewood,4102,nsw,19120120,04 44111150,6381048
382,francis,casaretto,2,berkeley street,court units,punchbowl,4306,vic,19650906,04 78652827,5229985
1928,mathew,gushow,29,magenta square,kyeema,vermont,2762,qld,19281029,02 08524615,2755173
331,jamila,ebert,12,de little circuit,francis street medical centre,watervale,7250,qld,19190508,02 19832168,4420325
1868,nora,glass,1252,barrett street,pacific haven,warracknabeal,4031,wa,19300923,03 53275351,8362305
1531,peggy,loosmore,63,hinkler street,gliding gulls,dolans bay,2611,nsw,19131003,08 13408387,6926966
1597,marilou,green,16,atis street,star court arcade,moorabbin,6103,qld,19080524,08 52206469,7493988
730,harry,burford,137,wrenfordsley place,bonnie doon,bunbury,4811,wa,19440128,07 78585830,7493350
1802,jonathan,white,6,biraban place,glengara village,burra creek,832,qld,19080911,03 47958956,3977137
1214,juliet,blackwell,31,corringle close,yarrabee,keilor east,5440,wa,19740406,03 02021775,1893024
1233,reuben,mclaine,74,gibson street,racecourse,kingsford,2101,vic,19890121,08 62825844,2902794
628,juanita,stanley,313,maraar place,emerandi,port macquarie,2170,nsw,19140714,02 30704728,3616512
739,jason,dixon,6,scrivener street,mongarlowe street,newcastle,3620,wa,19400113,07 78039106,3746772
1136,gabriella,noble,6,gurrit place,kames,marion,3122,nsw,19690906,08 82415296,2199443
474,sherri,ryan,5,boolee street,rio rita caravn park,tingha,6007,nsw,19470214,04 55795575,1938017
426,debra,green,568,atherton street,loma,lilydale,2319,nsw,19991108,02 70208194,1196061
1436,lucille,shepherdson,44,kanangra place,balena farm,orange,3844,wa,19620122,02 26191813,6691099
1705,ronald,campbell,74,bruxner close,lake kiwarry,bundaberg,2290,vic,19510306,02 75875531,9567558
1687,james,matthews,6,dalgleish close,the garden village,bayswater,2156,wa,19210205,04 42533545,7905811
163,karen,rees,268,knoke avenue,navillus,old toongabbie,6157,vic,19560607,03 63958240,9403950
96,barbara,hague,22,bazley street,port 124,broadmeadows,5096,qld,19190820,02 04883921,1522740
441,cecilia,arthure,14,brockway circuit,oaklands village,robina,2902,nsw,19131224,07 41257534,9059897
602,ann,paterson,12,vest place,darjeeling,penrith,2530,qld,19430725,08 16117647,3946757
928,patricia,katarski,274,ligertwood street,glenview,tea tree gully,820,nsw,19800913,08 87670076,4643987
1376,jordan,maynard,505,alroy circuit,paraquilia,murray bridge,4350,vic,19550707,07 45579997,9668475
792,william,webb,52,scantlebury crescent,rosehill,burwood east,3216,nsw,19820407,04 80693751,9276827
658,duane,cureton,11,hirschfeld crescent,valicare,ingleburn,5041,qld,19161203,07 44029844,6934366
253,landon,campbell,53,emery street,coolangatta airport,surrey hills,820,qld,19980204,07 76279316,6841695
820,marcia,leppard,9,darwinia terrace,wilding,crescent head,2103,vic,19530129,07 69948431,6829172
623,thomas,worsley,96,miller street,melrose clinic,thornlands,2145,sa,19550619,02 19862893,8178681
390,alfred,burford,56,woodgate street,wattle brae,frankston,4109,wa,19211116,07 05161028,1163658
1533,raquel,webb,75,litchfield place,sect 329,blackheath,5072,qld,19800608,08 20508928,4573337
1149,eddie,reid,9,arabana street,coulter court,hawthorne,5041,wa,19991205,02 21709343,3648462
1406,alicia,heuston,455,darambal street,ferncliff,tusmore,3106,sa,19100206,03 50076358,4769729
373,cameron,eyles,66,burn street,wilgrae,revesby,3070,qld,19461012,04 03789733,3222080
440,thomas,coleman,90,lobb place,berkeley vlge,hamilton,2213,nsw,19840327,08 76631067,4502106
344,karla,scattini,8,marulda street,dodona,maida vale,4650,sa,19880906,03 12058363,1007982
318,courtney,campbell,114,grimshaw street,laura pengilly wing,orange,3533,vic,19611119,07 69534379,7904328
1694,donald,george,30,jabanungga avenue,swanleigh,keilor,2770,nsw,19860312,03 10364711,9921048
678,hattie,white,30,cockcroft avenue,hawkins masonic vlge,noble park,4223,nsw,19490524,04 98337857,6655615
1092,kimberly,furness,2,mckail crescent,macksville,moree,6220,nsw,19610627,07 49903842,8841929
1279,victor,siew,10,currie crescent,kilmore,malvern,5039,nsw,19240309,08 37784065,8564967
1363,juliette,furness,3,backler place,railway stn,mullumbimby,3083,qld,19660623,08 55091672,5927538
1547,catherine,ma,4,lloyd place,glenfyne angus stud,loftus,2759,nsw,19950612,02 99349525,2694602
634,harold,matthews,7,biffin street,francis street medical centre,canley vale,6239,vic,19610606,02 84905748,3607104
516,frederick,badman,9,newlop street,tallageris-demijoh,bethania,6014,tas,19770825,02 01382664,3199759
1747,george,green,16,ngunawal drive,the willows,gosford east,2760,nsw,19690907,04 81606585,6485450
790,raymond,glascock,6,kerferd street,sefton park,lismore,3939,qld,19780513,02 14364761,4205091
1827,kelsea,kluske,66,walsh place,arawang,broomehill village,2166,nt,19621023,03 06775750,9989702
1925,danny,moyse,20,coxen street,tulse hill,ringwood north,6108,qld,19590609,02 68915878,9660002
921,malik,stephenson,25,learmonth drive,earl haven,belrose,4870,nsw,19611211,02 08266745,4261694
1017,tomas,lowe,34,aland place,crestwood,sellicks hill,4509,nsw,19000825,04 30612479,6604773
1911,ashley,hyland,64,norton street,tamar park,lakemba,5000,nsw,19600614,03 34258062,5959089
1793,lisa,morrison,132,beauchamp street,upper green farm,port douglas,4061,wa,19831103,04 28078956,3754077
350,joyce,vereb,106,archer street,burnie north west private hospital,gundagai,2560,wa,19661106,04 79164001,1805040
692,isabella,wyllie,53,antill street,tunis,frankston,3169,wa,19560926,02 34290071,6797411
1419,sophia,wyllie,8,kangaroo court,kilpara,bundaberg,3073,act,19620929,08 70038398,3025538
943,teri,kamp,3,bednall place,belongil beach house,berwick,2010,sa,19391213,03 11848072,6206088
552,grace,cosgrove-brown,23,stretton crescent,retirement village,morphettville,6019,nsw,19501202,02 76907934,6997541
1906,rachel,lubbe,1,gouger street,palmwood court,allora,2750,qld,19620608,04 58157623,9742278
759,mary,huxley,30,mainwaring rich circuit,taronga,rosebud,5118,vic,19991213,03 08589573,2661929
567,verner,mckiernan,150,fink crescent,merewether public school,kilsyth,810,vic,19061109,07 66116487,5165095
1262,arlene,matthews,2,knoke avenue,rsl connie fall,coffs harbour,4014,tas,19801028,08 02950659,5393045
774,david,reid,9,corringle close,port 262,mount gravatt,2550,nsw,19880730,03 40481793,9085240
1352,nancy,butt,12,bauhinia street,gambolalley,atwell,4815,vic,19080314,02 89837297,1115260
460,deborah,vatchenko,22,murranji street,glenumbral,clayton,3163,nsw,19300217,04 84854315,6404028
1943,pamela,giday,17,fergusson crescent,blue hills,hill top,2020,nsw,19490325,03 43868523,5869696
1485,samuel,lusted,27,driver place,mountview,toowoomba,6210,vic,19870122,03 34721696,8247121
1947,arthur,haren,7,macdonnell street,middle rock park,st kilda east,3029,qld,19360521,02 81492746,7284995
704,brandon,humphreys,37,box hill avenue,woodberry vlge,surry hills,4053,vic,19171020,07 60383275,1366726
1497,cheryl,white,37,partridge street,riverside park,westmead,2540,qld,19270302,08 16675274,4015038
1453,minerva,fitzpatrick,62,chauvel circle,stonefield,pallamallawa,4216,tas,19121004,08 42363846,1611063
1447,jenifer,astley,63,woollum street,wilsonton medical centre,maryborough,2575,sa,19360225,07 65908557,7113423
1104,lisa,ravlich,18,whalan place,sun valley caravan park,hackham,3054,sa,19350429,07 87626506,9988072
152,paul,miles,3,kitchener street,mirani,orange,3030,vic,19710301,08 47829496,2262652
1964,rebecca,pollidorou,213,freda bennett circuit,chateau royale,kirwan,3825,qld,19070918,07 29576082,8098570
57,stephanie,fondum,15,ern florence crescent,lasswade,broken hill,3500,vic,19690606,07 52937656,8672139
1519,crystal,wilde,26,godfrey street,amarra station,flemington,2193,vic,19430206,07 11364478,9569659
282,robin,grainger,355,theodore street,old woodlands,leeman,2219,vic,19160418,04 78060100,2918854
307,christina,langrehr,29,calder place,shamrock vale,ascot,4215,nsw,19140525,03 50220532,7963540
1121,whitney,white,110,david street,garden creek,harbord,2210,nsw,19481120,04 80828406,6420144
1583,brooke,baillie,109,belconnen way,katherine low leve,yarloop,4065,vic,19130519,04 68911613,7536982
1700,rachel,librandi,38,bland place,yellow dam,manunda,3034,qld,19320717,02 88274816,3370691
1548,eli,morrison,38,hayball place,grandview,booval,3084,vic,19331023,02 12015533,5087173
1593,william,morrison,31,mcmaster street,espie,toowoomba,6026,nsw,19371115,08 07008164,5949311
1887,catherine,whitters,2,noble place,upper yarrowitch,christie downs,2566,nsw,19590727,04 05505135,3146303
720,rochelle,morrison,30,dexter street,la rhune,landsborough,2570,nt,19820406,07 02612476,2142174
1433,jean,feleppa,74,mcgee place,john flynn medical centre,kurri kurri,2085,vic,19561212,04 60094185,3688669
1353,kimberly,negrean,1,wolgal place,lynd hurat,ascot,2153,qld,19890315,07 14485080,6898912
112,robert,eastaughffe,47,buzacott place,killarney vale apartments,page,3959,nsw,19480320,02 97760123,6515858
1414,joseph,priest,13,macgregor street,dianella masonic vlge,dover gardens,2285,sa,19120103,02 31466161,9361540
967,richard,berry,15,levine street,humbie,labrador,6064,nsw,19730814,08 54725101,5193390
1101,flora,tuttleby,26,horsley crescent,burrawang,new farm,4860,nsw,19920627,02 94862103,2619263
708,pearl,mason,32,jalanga crescent,villa 18,south perth,2097,qld,19730123,04 15738802,4817348
777,steven,sette,35,newman morris circuit,treetops,kearney springs,3015,nsw,19370516,07 46208399,4970546
1834,ardis,ezard,5,stanley street,sec 1,ashfield,2022,qld,19160619,08 36231303,1133627
451,david,maynard,123,bandjalong crescent,wilga,werrington,2148,wa,19430327,04 43272794,3202410
1252,timothy,stephenson,98,sharland place,peechabella,clayton,5268,nsw,19070830,03 34432376,6824628
1904,carolyn,white,64,roope close,warrion rsd,narellan,2560,vic,19861128,02 46873183,5429429
1635,bert,haythorpe,9,archibald street,rowethorpe,ringwood,5162,qld,19490720,03 50046991,4715064
1276,desiree,passera,102,keith street,port 363v,brighton,6054,vic,19450610,02 35756384,9518904
964,mabel,fitzpatrick,40,nunan crescent,unt 3,benowa,2580,nsw,19210814,07 58615035,4420712
1614,manuel,campbell,1,savigny place,kiloran,nhill,4701,vic,19060125,08 26408438,1505325
1312,thomas,teague,25,slessor crescent,summerwood arabians,como,2804,nsw,19940721,02 14673196,5453474
1238,stephen,clarke,22,macarthur avenue,amh representative,hurstville south,2061,nsw,19471010,04 53189424,5356154
1506,marvin,mccarthy,22,charlotte street,locn 2655,westlake,3051,nsw,19410911,08 33063931,1055088
611,trevor,mazzone,30,hickson place,springdale,carnegie,5291,sa,19931026,02 49749137,2897378
1217,karla,george,7,wilson street,pandora orchard,port macquarie,3167,vic,19761227,03 78770852,8931834
1139,ronald,quinton,8,victoria street,marebone,auburn,2117,wa,19690608,03 64616989,5216873
56,paris,ryan,11,empire circuit,kyeema,wetherill park,3029,nsw,19691112,04 71341511,5288784
880,denise,giannoni,5,calder crescent,calala farm,wolumla,3442,vic,19781228,03 10844215,2489787
286,marlin,george,31,mataranka street,silkwood estate,toowoomba,3020,sa,19450619,03 10506991,2131412
958,megan,mccracken,109,castleton crescent,marwara,kareela,3214,sa,19220516,08 82211276,8746850
1725,jerry,pegg,100,limestone avenue,kinselmac,tailem bend,4109,qld,19990304,02 30682940,4574027
1933,nancy,noble,8,mataranka street,sunnyspot farm,devonport,2145,qld,19860919,03 96229585,7489304
456,angel,kluske,3,tarraleah crescent,raden park,brighton-le-sands,3135,vic,19940825,08 99836613,3642248
1849,george,miles,3,chauncy crescent,section,canterbury,4285,qld,19421112,02 11399379,1696197
240,matthew,morby,34,keverstone circuit,tintenbach,chinchilla,3909,vic,19000416,02 07914795,5083481
757,john,rachwal,9,schofield place,richlands bubyn street,cronulla,3037,nsw,19260911,07 76329480,3693584
1991,george,mugo,6,timboram street,munmurra park,bayswater,2541,wa,19040916,04 78128106,8760666
1162,john,ryan,321,rosebery street,solander centre,prospect,6053,qld,19370908,03 02470903,4837519
1183,laurence,pamnany,5,watling place,tingara vlge,belrose,6021,qld,19250108,07 36831536,8240267
1776,andrea,lamprell,804,pirani place,forestvale,parmelia,2546,nsw,19511215,04 12656700,4736080
1719,gregory,jolly,22,allchin circuit,cheviot hills,lockleys,3629,sa,19940211,08 87623306,6076606
607,amy,feeney,66,amagula avenue,strathalynne,jindalee,6175,nsw,19191217,04 28133898,4117633
