id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
8910,   betty, rundle,17, ranken place, sect 12, rose bay,3934, vic,19670304,25, 08 73045215,9599774,2
7746,   keith, morrison,43, throsby crescent, loxley road, moorak,3137, nsw,19261005,29, 02 08346568,1839805,2
9161,   kenneth, paschalis,23, forbes street, rose valley farm, norwood,4109, nsw,19950604,25, 02 18772173,5863343,2
3280,   marla, rambow,1, lewis luxton avenue, wiluna, sylvania,2795, nsw,19780221,28, 03 48357400,3382321,7
5743,   benjamin, secomb,9, cosgrove street, botin, toormina,2454, nsw,19880715,19, 04 75628921,7483987,3
6811,   dominique, lodge,138, florentine circuit, talonmane, deer park,3429, nsw,19370501,29, 07 19428417,3460509,6
4073,   aron, waterlow,230, oman place, moorhouse, farrer,2146, act,19330508,24, 08 20838250,6911347,3
8079,   danielle, webb,5, rylah crescent, mt providence hostel, norah head,5052, tas,19330809,35, 07 31501996,1392427,3
372,   scott, herbert,11, williams street, kondalilla, glenwood,2168, nsw,19630506,24, 02 25978061,4369687,8
4910,   jeffrey, kinniff,4, sladen place, thurlimbah, glenwood,3074, nsw,19070225,42, 02 36133202,5534682,4
2114,   nicholas, howie,20, gamor street, foxground, figtree,2151, sa,19560928,30, 04 54057946,1565356,3
5526,   gary, berry,10, gilruth street, ortawenah, lakes entrance,2263, sa,19020203,25, 03 80552479,7802094,9
3327,   robert, nguyen,10, mcgivern crescent, brentwood vlge, st kilda east,3121, vic,19140603,31, 02 33679214,4488778,2
2340,   regina, bishop,25, lawley street, northwood park, springvale south,3036, nsw,19500921,27, 08 31977614,5034439,9
8325,   albert, dallas,1, chippindall circuit, victoria square, thornlands,2144, nsw,19930904,22, 02 36841291,9525726,4
7919,   ollie, campbell,94, newman morris circuit, acadia, seven hills,5018, qld,19560704,24, 04 76288438,5513045,6
9969,   rachel, rundle,80, booth crescent, keira, rawdon island,3805, vic,19330609,21, 02 70104759,6574869,8
9338,   zachary, limbert,2, riordan street, white meadows, st ives,6065, vic,19820608,26, 02 78771191,6223409,7
1402,   zachary, white,44, gard place, shaudell, warrandyte,3230, vic,19750121,23, 02 36263865,5263707,4
132,   cynthia, albertini,3, spalding street, pindara medical centre, inglewood,6012, nsw,19960316,24, 07 64648225,8021172,2
4197,   vanessa, white,12, mofflin street, anzac house (cnr archer s street, bowral,3199, vic,19261125,28, 04 02019100,4037559,2
7729,   glenna, mousellis,4, cromwell circuit, yalkara, springvale south,2782, vic,19890707,30, 03 18163218,6184593,4
8176,   kiera, alderson,9, de burgh street, avonleigh, nickol,3188, nsw,19860403,33, 02 74124986,1656302,4
2917,   joseph, plane,43, mirning crescent, summervale, cabramatta,5084, qld,19590318,27, 03 10035235,9075530,7
9268,   haley, boyle,60, corrigan place, nazareth village, caulfield north,2198, nsw,19840308,28, 03 85883326,1427913,1
9794,   thomas, whiteley,13, gilmore crescent, eulong, brighton,2164, qld,19471008,33, 07 61950406,1974290,2
1933,   nancy, noble,8, mataranka street, sunnyspot farm, devonport,2145, qld,19860919,32, 03 96229585,7489304,5
1717,   marjorie, merenda,2, emily bulcock crescent, omearas farm, salisbury east,2035, nsw,19390803,22, 08 68957796,7385464,9
2935,   stephanie, zamaro,163, harrison street, ironbark lodge, belgrave,4068, qld,19961220,34, 07 22422123,9271551,9
4216,   theodore, eglinton,24, pyke place, tullinga, keilor east,2640, vic,19670905,36, 04 17717230,3792345,7
6026,   brandy, green,26, hindmarsh drive, underbank, cranbourne north,2516, qld,19271106,30, 04 14127338,9205887,2
1916,   leonard, grimaldi,18, mannheim street, k mart plaza, prospect,6064, vic,19710302,24, 02 33419974,7351742,9
5359,   charles, mason,6, colborne place, tannamurra, farrer,5700, vic,19040110,39, 07 88491212,4907628,4
578,   madonna, hauser,7, chandler street, dma offices (cnr wales s street, tomakin,4814, qld,19350424,25, 08 71447331,4644277,8
1346,   clyde, greatwich,3, nungara street, trewilga, winmalee,6157, vic,19370228,30, 02 60945626,5393270,9
7759,   pedro, soonthornnawaphap,26, blackbutt street, glenlea est, bawley point,4670, qld,19850607,33, 07 73745794,7172197,5
4686,   dean, krist,13, studley street, glenview, brighton,2323, wa,19520908,23, 04 11597697,1665847,8
8373,   alma, chittleborough,12, hollway street, donald coburn lodg, st clair,5307, nsw,19720118,25, 07 69380778,1961443,9
2975,   michael, dixon,21, templeton street, gunn's gully, wilson,4700, vic,19650707,28, 07 74148778,8839344,1
8973,   glenda, toker,77, woolner circuit, sunforest therapy centre, thuddungra,3136, wa,19870820,32, 07 28140242,8032115,4
1013,   richard, clarke,140, mann place, marungi park, lennox head,2600, qld,19200501,26, 04 36254210,9437851,0
4270,   craig, burnell,17, salsola street, metropolis, clayton,3943, qld,19850624,23, 07 71936957,1078598,3
5413,   roberta, bradshaw,22, dryandra street, merlewood, pakenham,2304, wa,19971115,35, 07 69562904,9278836,7
8900,   willie, stanbury,9, girdlestone circuit, greenbushes, elermore vale,822, nsw,19590403,24, 08 78539604,1017116,4
5199,   diana, daily,17, tallara parkway, pine view, wyee,2280, vic,19660509,37, 03 49762609,5746884,0
6442,   leota, alderson,32, gollan street, shiluvane, devonport,3976, wa,19800511,26, 03 83300675,1026965,5
7350,   michael, madigan,96, deamer crescent, rmbe 770, torquay,3199, wa,19550208,29, 04 61667231,8954648,9
3777,   edward, shelley,10, cowdery place, koonoomoo, gorokan,2117, qld,19071126,32, 04 36362800,4896938,5
191,   erin, thistlethwaite,107, moynihan street, demountable bldg, indented head,2650, vic,19380805,31, 02 40431905,1028586,2
4151,   rachel, warnock,21, oddie place, cottesbrook, gorokan,3939, nsw,19021120,24, 07 75009033,3367718,3
8727,   colleen, carbone,53, methven place, glentara, forrest,7018, vic,19420514,25, 02 86709815,3114183,5
6550,   patricia, halligan,4, darling street, lanhydrock, pitt town,2489, nsw,19621216,33, 04 95999694,3020712,5
9405,   candace, clarke,104, matina street, kooroo jersey stud, ramsgate,6450, wa,19370920,20, 07 11396512,4269796,9
1321,   sherry, block,8, chaseling street, aprtmt 34, springwood,6111, nsw,19840704,30, 04 88703991,3722294,6
9461,   anita, crosswell,11, matina street, redhill, westbury,2540, nsw,19041202,27, 07 81368801,6147061,9
6541,   harper, frahn,4, hansen circuit, avenal, iluka,2079, vic,19430704,31, 08 12779385,8405820,2
5690,   julius, simonetti,310, bunda street, pine avon, new farm,4165, tas,19000617,33, 04 42896932,4592140,0
9833,   andrea, gibb,88, hooley place, seldon, nedlands,6701, vic,19900315,28, 08 16936868,1932369,3
9817,   maria, ludgate,18, greenough circuit, elverstone, coolbellup,4556, nsw,19340321,29, 04 66861426,2318113,8
9422,   aaron, ryan,33, leahy close, yammacoona, tyabb,3913, nsw,19720922,22, 08 04076337,7444545,6
9623,   zoey, campbell,1, fidge street, jarkhellms, corio,3029, qld,19040519,28, 03 34867699,5344881,5
4060,   jenna, stoneman,98, ellenborough street, cosy corner, northgate,3152, wa,19020907,39, 02 24248880,7467851,6
5601,   roberto, pascoe,3, fincham crescent, kalkee, hectorville,2800, wa,19400105,31, 08 87525742,4554203,3
5567,   sylvia, denholm,6, roxon place, north hill medical centre, salter point,4172, wa,19870601,33, 07 79215647,6405475,2
4412,   devin, dixon,8, farrer place, brentwood village, wendouree,6150, nsw,19270409,32, 07 12014795,5770147,2
3088,   ryan, wilde,9, brisbane street, st agnes vlg, leeton,6430, nsw,19450401,28, 02 74717884,7262685,7
9129,   clifford, beattie,25, lascelles circuit, tara palms, birkdale,2010, sa,19110504,26, 04 33766926,7956199,5
5893,   mariah, rudd,142, jemalong street, farn 43, minto,6450, sa,19890727,24, 02 62495049,6145569,1
4062,   jack, paterson,18, dumaresq street, casuarina shoppingsqre, lamb island,4506, wa,19190515,26, 07 78828860,3301814,8
4485,   michael, crouch,19, mountain circuit, braeburn, magill,3678, qld,19320820,32, 07 90810656,5303789,2
2169,   delaney, menzies,281, chifley place, wellwood, balwyn north,4552, nsw,19081228,24, 03 22328627,6982306,6
3512,   kimberly, wortmeyer,11, goldner circuit, oak park, ashgrove,4581, nsw,19420721,32, 03 61539230,3158763,8
6612,   gauge, yu,1, bellchambers crescent, corcoran, walkers point,5280, nsw,19370410,21, 04 93369897,3620351,2
5409,   zachary, eyles,3, darwinia terrace, coral house even tide, south wentworthville,2650, nsw,19650902,33, 03 43952849,5712126,3
4387,   linda, coleman,240, macdonald street, pine tree, manunda,6076, nsw,19840531,28, 04 82230621,7760266,6
5554,   charles, moody,79, edmondson street, rosehill, yangebup,4670, nsw,19751116,33, 07 36666917,3133404,3
3556,   timothy, drysdale,14, kerferd street, henry kendall bayside, beaudesert,4818, vic,19710224,29, 02 74085546,1001518,2
1369,   pamela, fergus,12, macrossan crescent, peninsular hmes, south brisbane,4113, vic,19311123,22, 07 98313343,5597039,2
459,   debbie, dorsey,76, hutchins street, villa 2, kotara heights,3134, vic,19140528,37, 03 40367606,7501348,0
88,   christopher, carger,13, barney street, brae view, st peters,2141, nsw,19750325,41, 04 45774028,2489468,2
2469,   debra, matthews,5, bega place, glenearra, barrack heights,5065, nsw,19340427,20, 04 74397630,6890412,6
4367,   jean, d'apollonio,65, ferrier place, house 461, port augusta,3380, tas,19560909,26, 02 03347127,3016837,7
9176,   jessica, parr,39, tullaroop street, hibiscus retirement resort, sandy bay,6714, vic,19210829,32, 04 66958365,9317806,8
1163,   jean, quinton,14, moorehead place, cooee palms, kellyville,4218, sa,19890720,30, 03 94323762,4560542,7
9486,   david, gully,7, feathertop street, westerham, gordonvale,2074, vic,19810809,24, 08 17836471,5489585,8
9030,   eva, armstrong-essery,32, boronia drive, jetty village, westmead,2823, sa,19070508,21, 02 01345510,6350034,7
7966,   michelle, gilbertson,30, chandler street, rowethorpe, ngunnawal,4218, qld,19360819,27, 03 28363658,1647617,4
593,   travis, alves,2133, levien street, colmarnock park, goodwood,2800, nsw,19540618,31, 08 66333295,7989882,1
8484,   anna, marchenko,1, mcarthur place, kilvinton village, comara,4740, vic,19491205,30, 04 22382445,5079562,5
3623,   kimberly, campbell,83, loban court, unt 7, kaleen,2582, sa,19510912,40, 04 42276204,6314652,7
7800,   tiffany, campbell,41, hawker street, winton, ballarat,6076, vic,19110829,37, 03 54137502,4585540,6
7043,   kathleen, eves,18, givens street, shamrock vale, killara,2093, vic,19230320,28, 08 57010115,3804347,9
8618,   sheila, stephenson,34, langridge street, bourne gardns, florida,2611, qld,19690426,35, 02 37855633,3648012,6
5088,   joselyn, sushames,8, officer crescent, sheep station, proserpine,2481, vic,19460726,29, 04 25352995,3672742,2
8561,   isabela, clarke,26, millar place, culburra village, glenside,3139, nsw,19690909,32, 04 77687476,4972077,8
7631,   evelyn, rana,126, bogan place, ellerslee, curramulka,4305, vic,19300326,37, 02 07759617,6982421,7
351,   coretta, blows,22, lambrigg street, wyola, warburton east,2234, vic,19620623,25, 02 22142022,7717887,5
8635,   zane, hammer,3, russell drysdale crescent, garema place surgery, new town,4873, nsw,19880806,23, 04 90765380,2467756,1
3893,   maryam, papazafiropoulos,10, binya place, bonnie doon, salisbury heights,2230, nsw,19900714,29, 07 77319594,9301730,9
3729,   winona, pascoe,249, duhig place, pacific palms caravn park, canterbury,5012, tas,19690527,19, 02 06603241,7603248,4
5825,   terry, fitzpatrick,8, jenks place, tarraminda, blayney,6026, wa,19570216,33, 02 82658738,6798385,2
7547,   tara, webb,5, mackay crescent, bradshaw crt kirkbrae village, ashwood,4153, nsw,19661206,24, 02 75241699,5804045,6
3274,   spring, fowkes,11, wylde place, armitage, canterbury,4032, nsw,19740911,30, 03 44359458,2924517,7
4796,   deegan, clarke,1494, storey street, glenlee, port macquarie,3034, vic,19330104,22, 02 63438386,3578663,6
6220,   elva, slape,26, de gillern place, caravn park, port augusta,2767, vic,19480307,35, 04 11515035,5315208,5
6898,   alvin, tanks,40, embling street, littledale, fingal head,2880, qld,19540320,25, 03 11338952,2711567,6
6891,   jeffrey, atefi,21, pickles street, mccullough centre, shellharbour,4225, nsw,19530110,36, 03 79772563,2544207,6
3461,   lauren, greenhalgh,19, corroboree park, ainslie house, raymond terrace,2575, vic,19890524,25, 07 49553474,5027111,4
4708,   zachary, paterson,125, boehm close, adeline rtrmnt vlg, werombi,5277, wa,19630204,29, 08 49480290,8239349,8
9620,   katrina, weidenhofer,151, stuart street, holmville, mentone,2192, nsw,19811124,19, 07 23529539,7057251,5
4731,   terrie, gourd,8, dixson circuit, pines retirement village, fisher,3825, nsw,19170813,22, 02 72820360,1561318,0
5166,   carol, grainger,3, river street, our folly, taree,3810, vic,19420805,27, 04 78434613,1485043,4
4119,   cody, parken,40, kingscote crescent, tillside, como,5280, sa,19080325,27, 02 07092026,9304321,8
9903,   jose, goldsworthy,54, dalrymple street, greenslopes, newstead,2852, qld,19100313,32, 07 04615359,1637570,2
6326,   micheal, udina,86, tadgell place, knowsley park, helena valley,4701, nsw,19080910,18, 02 13770505,1560657,1
1453,   minerva, fitzpatrick,62, chauvel circle, stonefield, pallamallawa,4216, tas,19121004,30, 08 42363846,1611063,0
451,   david, maynard,123, bandjalong crescent, wilga, werrington,2148, wa,19430327,28, 04 43272794,3202410,5
3472,   robert, noble,420, a'beckett street, grnny flt, mittagong,3015, wa,19160311,29, 08 80722818,6883393,5
7842,   donald, sherriff,306, carruthers street, scotch college, swan hill,3337, qld,19190716,24, 03 39498078,7148462,2
3188,   daniel, vincent,662, temperley street, francis chambers, broken hill,3029, wa,19600111,32, 08 76375298,7599645,5
1191,   jessie, gilbertson,32, counsel street, st john of god hospital, wangaratta,5011, nsw,19880807,23, 02 68978866,3754938,5
641,   david, giniotis,88, de burgh street, dickson chmbrs, williamstown,2196, nsw,19450911,37, 04 45396069,7880241,5
8208,   lonnie, mcclelland,2, the ranch, market town centre, clarinda,2455, wa,19941019,36, 04 48177061,3721164,9
7552,   thomas, walkley,32, northgate garden, gulgong vineyard, lawson,810, sa,19630208,28, 07 85483503,1609880,6
6766,   gladys, nguyen,19, wilhelmi crescent, lindsay island, burnie,2560, nsw,19410623,34, 08 06561304,6985991,6
4862,   laura, dent,2, pethebridge street, westholme, melton south,2148, nsw,19360716,35, 08 99523978,9645967,3
8070,   bertha, kuhndt,222, balsillie crescent, corporate house, st andrews,3206, wa,19150121,22, 04 77439297,2239048,9
6586,   deborah, beelitz,4, pedrail place, horseshoe ck, thorpdale,2430, sa,19831112,33, 03 04386248,1080632,6
5923,   jamie, tiller,81, marshall street, killarney, miller,4102, nsw,19961219,37, 04 40596547,2890213,1
705,   mattie, campbell,17, dane close, yarramine park, carrara,3175, nsw,19080722,30, 02 68490903,6554230,4
8316,   billy, millar,219, greenough circuit, rose hall, bicton,4670, vic,19850723,25, 07 37569164,5399848,4
3133,   mayra, campbell,24, treacy place, the vines caravan, castlemaine,2153, qld,19950907,20, 02 90592818,7165006,9
2947,   daniel, blackwell,75, harrington circuit, kanawalla, redhill,6020, vic,19120817,24, 04 79810025,6780335,3
2865,   isla, corver,12, weetman place, mount patrick, bongaree,2486, nsw,19990104,26, 02 85008901,7107242,0
3894,   karen, reid,32, cambridge street, chactor, carnegie,6432, qld,19080922,22, 02 35524232,5786494,9
1252,   timothy, stephenson,98, sharland place, peechabella, clayton,5268, nsw,19070830,37, 03 34432376,6824628,0
3473,   madden, jermolajew,2, carstensz street, glenlee, gawler belt,4816, qld,19330827,33, 04 03109011,5958115,2
12,   nathan, fax,10, hooker street, the willows, gordonvale,810, qld,19410527,29, 02 95972939,8340306,4
3796,   ronald, nonas,41, scarfe close, clarkbrae, leichhardt,5155, nsw,19300424,28, 02 78902157,1581487,6
369,   dorothy, mulvey,9, bural court, blueberry hill, woollahra,6155, nsw,19650513,27, 03 11316275,6662766,2
5189,   derrick, malor,5, stewart crescent, villa 3, clarendon,2026, sa,19920806,19, 02 53089787,6281815,4
6648,   joseph, bristow,5, kirwan circuit, glenallen stud, karalee,2075, vic,19330813,27, 08 23064746,9101519,7
2368,   esther, hanna,8, hindmarsh drive, hopeview, dulwich hill,2535, nsw,19820209,34, 03 26412266,1688256,2
582,   carol, mcphail,1, barwon street, albion, st kilda,6000, vic,19300318,36, 02 87646712,2446875,0
2885,   jill, kang,15, maribyrnong avenue, kurrabri, gulnare,3171, wa,19890430,20, 03 71897032,6142983,2
901,   ava, kostaras,1, tazewell circuit, monier square, st johns park,3124, nsw,19620118,33, 04 31555500,8151368,4
7192,   kenneth, egan,21, duncan street, janefield, yarraville,4503, vic,19800414,32, 02 26900891,3825030,6
2701,   sarah, stanley,9, majura avenue, otherwood, concord,2068, nsw,19750516,34, 02 80648069,1059404,4
5040,   robert, ronan,12, rule street, legacy vlge, collinswood,2551, vic,19550901,28, 08 58383436,7910408,3
5770,   dennis, white,5, capella crescent, eight mile, kiah,2483, qld,19400430,30, 08 28339242,1079879,1
9108,   janet, verco,20, duffy street, sunnyhills, granville,4211, nsw,19800728,29, 04 91188757,6495297,5
2054,   catherine, ogareff,45, william webb drive, glenview, armidale,2790, vic,19830728,29, 07 22332290,9489369,2
3713,   michael, bloomfield,14, gallagher street, manresa, molong,4068, vic,19651020,24, 07 99282929,7940995,1
5220,   marie, monaco,11, blacket street, elston, wellington point,7150, nsw,19690606,28, 07 14634703,7893104,0
2383,   adalyn, reid,21, lorne place, rose-lea, kedron,2830, qld,19830218,23, 04 49561365,8303981,3
9775,   randall, mason,133, pinkerton circuit, loughmore, padstow,4503, nsw,19000115,38, 03 96138097,2875198,4
2161,   amelia, fullgrabe,75, brigalow street, mallow, forest hill,2603, sa,19450601,24, 07 52074873,2556301,6
5078,   jacqueline, mccarthy,39, cunningham street, karmont, scarborough,4065, vic,19560111,25, 03 14916635,5896950,4
9863,   seth, franzin,2911, macarthur avenue, rosehill, allora,2902, vic,19511215,27, 03 33315305,5334428,3
8281,   collin, hemmings,32, burkitt street, oakdale, donnybrook,6324, qld,19810308,30, 07 98104608,3273057,1
5541,   gwen, garrigan,83, yiman street, murga ridge, bundaberg,4032, qld,19021009,35, 07 44887716,3332139,0
7983,   leonardo, zarei bashnian,7, pettifer place, karinyah, beecroft,3075, nsw,19170829,18, 04 18310171,3570663,0
2880,   elizabeth, grainger,14, bonython street, ocean star villas, battery hill,6169, nsw,19761108,28, 07 02178498,5729228,2
1739,   thomas, sherriff,21, sugarloaf circuit, redlands, kelmscott,3690, wa,19120607,28, 04 85499400,1424402,3
3138,   bruno, varcoe,6, london circuit, peridon vlge, kin kin,3806, nsw,19661021,28, 07 08578383,8018371,0
2477,   thomas, nguyen,6, swinden street, inglewood, crafers,5253, qld,19591009,23, 03 51693075,5566913,7
9307,   kelsey, campbell,53, mina wylie crescent, kyalla, terrigal,3939, qld,19231122,26, 02 57684619,6018772,4
9996,   brandan, linnell,259, hobbs street, monto caravan park, risdon vale,6208, qld,19870509,22, 03 34060851,6959260,0
2090,   barbara, compton,3, homeleigh wallaroo road, eagle crest, penguin,2455, nsw,19441016,27, 07 53987062,1513578,7
9779,   lynn, ronan,121, collier street, minnavale, wyoming,5125, vic,19551203,35, 03 47346578,1337408,9
7324,   natalie, paine,93, darwinia terrace, stoney station, auburn,2034, vic,19290910,27, 03 54373643,9939146,7
1792,   thomas, highfield,46, rosenthal street, tupelo, mermaid waters,2009, wa,19020708,21, 03 54644670,3075236,1
9905,   ronald, nevin,6, mcgivern crescent, blacksdane private sanctuary, invermay,2430, nsw,19690520,33, 02 24401323,1610557,9
6548,   emma, mitton,24, condell street, brentwood village, bacchus marsh,4031, vic,19280221,18, 04 96726728,9388662,6
8430,   evelyn, aspinall,288, shumack street, esk creek, blacktown,4807, wa,19610109,31, 08 46184862,9556169,9
636,   sandra, white,163, ankaa place, wattle brae, calliope,2502, wa,19510203,22, 03 90351812,2232294,0
8351,   allison, cassebohm,17, le gallienne street, rsd shee oak ridge, spring hill,4601, nsw,19101104,33, 07 16977012,2337309,2
7652,   alexander, noble,11, tullaroop street, summer hill, new farm,3150, nsw,19651128,37, 02 18264812,1898338,2
2758,   stephen, peachey,29, lewis luxton avenue, athlone, boyne island,6056, vic,19030814,27, 07 68484979,5979698,4
4782,   elizabeth, smallacombe,288, guthridge crescent, bakers creek, kalamunda,3186, sa,19310527,32, 04 47077386,4281402,1
3023,   justin, bishop,106, freeling crescent, rosehill, st kilda east,5082, qld,19440709,28, 08 66540708,5998965,7
7900,   virginia, noble,84, alpen street, kings school, yakapari,5606, nsw,19330910,37, 03 50548114,8053013,5
9375,   barton, stephenson,29, dooland court, glenmore, corrowidgin,3280, nsw,19470927,35, 03 34194002,5252111,8
5382,   ethan, quilliam,210, duffy street, locn 141, forrestfield,2540, vic,19881121,28, 04 23376962,4442455,2
8285,   daryl, malcholm,12, howe crescent, villa 2, toowong,2357, qld,19750615,37, 03 25612342,4998036,6
9131,   sarah, stanbury,32, bonney street, emu downs, st james,6031, sa,19170115,17, 02 40743017,6545240,2
9484,   leah, shepherd,39, petre place, berkeley vlge, berkeley vale,4551, sa,19320206,32, 04 76641519,3388302,6
8053,   clarke, campbell,28, musgrave street, cressbrook, dalby,4224, qld,19410620,29, 04 66835034,1675413,4
128,   ernest, coleman,23, yirawala street, brookvale, frankston,4305, vic,19171130,32, 08 16050984,3835807,3
1604,   john, seddon,39, ruwoldt place, watchorns hill, cook,2218, vic,19260315,36, 04 62613949,6593169,7
1775,   mark, miotto,22, potts place, keralta, st albans,3103, nsw,19630502,25, 08 33527737,3245790,7
5110,   reynaldo, roles,19, ballow crescent, gainsbury (cnr waldegrove r road, altona north,5204, vic,19760302,29, 02 76559248,5992876,3
7892,   mary, webb,96, porteous crescent, morven, devonport,2710, vic,19990719,33, 04 85981594,9317132,4
1076,   ellen, maynard,6, belbin place, rosedale, shenton park,4133, vic,19040130,32, 03 40738812,3774705,2
5667,   miriam, bollen,29, elkington street, bull plain, ringwood north,4503, qld,19260912,32, 07 11742905,1104401,5
9828,   evelyn, frankiewicz,75, ross smith crescent, inghams plant, quairading,4129, qld,19980215,42, 07 53809281,6319249,2
5941,   helen, ryan,98, derham court, talawa, mcminns lagoon,7250, qld,19690706,32, 04 98093511,5201414,0
19,   billy, morrison,28, forrest place, killara homestead, yundi,4501, vic,19220207,21, 03 35251941,1488064,1
8002,   dawn, peppe,111, carss place, under silos, safety bay,6025, qld,19060314,32, 08 43073907,8032571,3
1057,   guillermo, keepence,28, house circuit, eagle view, port pirie,3350, nsw,19480806,25, 07 07513806,2143900,7
2835,   gary, gillard,12, boobialla street, table mountain, streatham,2341, vic,19810103,26, 03 06872282,7765977,1
8452,   frederick, matthews,52, wilson crescent, rangeville, highton,5154, nsw,19241121,30, 02 57707235,6618459,3
9772,   jacob, snell,135, launceston street, cecil plains, port neill,4077, nsw,19990712,24, 07 13283541,1939952,1
5440,   percy, de angelis,250, longworth place, colombo plains, long jetty,4220, qld,19330725,33, 02 62675116,1620829,2
3192,   sean, jolly,11, mcinnes street, rosetta village, ascot,2400, nsw,19010530,21, 07 36890623,8687772,5
7222,   tina, morrison,38, balfour crescent, condavale, trafalgar,3030, nsw,19480924,20, 08 93178312,1982151,6
5575,   lee, herburt,1736, hamelin crescent, hayfield vlge, camp hill,6163, sa,19361016,23, 08 95784215,5633796,5
735,   tillie, lodge,3, bussau close, racecourse, adelaide,2208, tas,19650417,28, 08 34083996,6202073,0
2097,   robert, fitzpatrick,64, yapunyah street, scottish masonic village, waterloo corner,2506, qld,19781124,21, 08 68971824,8387233,5
6232,   christian, wheatley,11, yabtree place, tarlinup, newstead,3215, tas,19491120,33, 07 35223540,2398012,4
260,   amy, lodge,74, stradbroke street, strathaird, north sydney,2750, vic,19240402,35, 07 90494235,4168958,4
978,   betty, crook,16, bandjalong crescent, glenmore, como,4807, qld,19970822,24, 03 78207964,4534893,9
9080,   vera, snelling,32, bavin street, stoney creek, elwood,2525, vic,19450506,34, 03 45724718,7204465,0
4029,   clinton, gloster,6, howson place, pine hill, deniliquin,4852, qld,19330322,31, 04 93742598,3429477,8
2405,   mack, shepherd,9, knoke avenue, winchester, laurieton,2548, nsw,19130619,30, 07 60866412,6170255,8
7304,   edna, mason,6, duhig place, cala sona, somerton park,4573, nsw,19100916,31, 02 03634402,3146286,9
6856,   harriet, littlely,10, guthridge crescent, elbon, dover heights,4740, tas,19091229,40, 04 72643019,3210136,5
2277,   micheal, white,11, hirschfeld crescent, toowoomba, maclean,2770, nsw,19650513,23, 02 14221624,9753651,7
5226,   ethan, cowell,18, mentha place, ra 23012, lilydale,2075, nsw,19530827,31, 03 76701010,3649192,6
5942,   jane, michelmore,3, mortimer lewis drive, parry house, gilmore,4109, qld,19341008,28, 04 45028154,1305770,0
5983,   erin, wapper,5, muir close, lambrook, staughton vale,3072, qld,19120521,21, 03 81315870,4356601,3
7664,   eve, dedicoat,3, mofflin street, the villas north, peregian beach,2550, vic,19540205,28, 04 51757077,4590198,0
5693,   wayne, stanley,19, pridham street, sea view, noble park,2763, wa,19750712,33, 08 08063713,2186116,6
4509,   katrina, mcgregor,287, yamba place, edinburgh vlge, adelaide,6163, vic,19890731,37, 03 15556258,3618790,4
1220,   christopher, shepherd,2, darke street, mountain view retirement vlge, wantirna,4610, wa,19511218,32, 02 66853693,3881162,0
8502,   gregory, bullock,21, beasley street, eagle view, burnett heads,3178, nsw,19870611,23, 03 52745063,8491908,8
1107,   gary, brain,50, bendigo street, berragoon, nightcliff,3028, qld,19351014,22, 02 71944073,4145587,7
5587,   richard, eilander,30, mceachern crescent, ocean park towers, nyah,2460, qld,19540119,38, 04 30218256,5693561,7
7738,   john, lazaroff,23, gurrang avenue, skilbister, north sydney,3163, vic,19960308,20, 04 75937894,5577458,0
2528,   ashley, arhipoff,12, dalabon crescent, venture, yass,4358, nsw,19110802,30, 08 04108454,5366715,5
2675,   marla, campbell,4, newland street, sec 478 hd paringa, vermont,2265, nsw,19660824,26, 04 52777279,9249665,1
1771,   joseph, thiessen,105, tepper circuit, fenner hall, kedron,2760, nsw,19090911,34, 07 09384844,3617210,8
3185,   yolanda, enjakovic,72, elliott street, bluehaven retrmnt, safety bay,3153, vic,19520715,30, 07 44814856,2284970,9
7152,   teresa, ryan,5, belconnen way, st francis village, kellyville,6027, vic,19721218,20, 04 89488713,2055724,3
6361,   vernon, almeida,6, musca place, glenwarren, oyster bay,2830, qld,19250109,22, 02 94915917,7081942,7
8527,   james, lupoi,25, spec place, kooyong, view bank,4814, tas,19960831,24, 07 88751466,9007982,0
5367,   william, lowe,40, macrossan crescent, sec 1, elanora heights,2066, qld,19291127,25, 08 71127395,8387384,9
9346,   flossie, coey,19, christmas street, philip centre, peterborough,4357, nsw,19790823,38, 04 61104998,4258813,3
5127,   anna, stagoll,41, rounsevell street, henry kendall hostel, kirwan,4301, vic,19401105,28, 07 41394299,8807922,3
3507,   ezra, white,2, cottam place, hd blanche sec 28, chain valley bay,6081, vic,19230914,40, 08 65532837,7555588,5
6780,   christopher, gaden,28, pinkerton circuit, kirklands, avalon,2666, nsw,19870408,35, 02 27455991,4505941,3
4845,   kameron, kelley,44, epacris place, st clair park, boyne island,4035, tas,19031003,26, 02 74489449,2533299,5
9200,   cathryn, carmody,39, dickinson street, conmurra, brightwaters,6430, qld,19741221,20, 08 85373442,7768564,8
3252,   barbara, perissini,5, attunga street, ocean star villas, bayswater,2250, vic,19310522,26, 03 67533148,2775693,4
624,   jarrod, harrity,55, may maxwell crescent, beau-ridge, loganholme,6166, nsw,19220501,28, 07 85412010,8409248,7
1672,   muriel, thiessen,1, nelson place, woodleigh, surrey hills,6056, qld,19020427,29, 08 61947594,9182111,7
4304,   harry, jolly,5, whitty crescent, halycon, greensborough,3550, act,19651201,33, 02 14084486,5588764,0
2214,   chad, george,7, burdett crescent, twin top, rowville,3015, nsw,19820330,33, 08 63452447,5516275,3
