id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
2856, mahlon, edson,42, stephen street, westfalls, seven hll s,2830, wa,19521022,73, 08 05697679,8924125,7
1917, guglielmo, hutcheson,7, dunstan street, westella, figtree,3181, nsw,19940202,22, 03 60217515,6468493,6
4588, mary, wilkins,7, tom roberts avenue, kilvintonjvillage, birmingham gardens,3064, vic,19725000,24, 03 71492052,8801796,3
690, michael, vincent,73, babinda place, balamba, beach avalon,2219, vic,19802116,33, 03 69058203,7761112,3
3650, hayden, ryan,129, bentham street, port 262, jan juc,5050, vic,19011110,22, 04 09582107,5730428,5
8922, sharon, riv rs,12, kennedy street, woorabinda, mount eliza,6210, qld,19560622,35, 03 59201329,8185381,6
6560, damien, chorley,4, crescent mackellar, riverside station, seddon,5720, wa,19201022,21, 02 05796727,8103235,5
7812, david, eglinton,23, novar street, bindatee, mysiga,2069, act,19020611,34, 08 67447279,5306670,4
2651, george, matthews,3, fristrom crescent, moorlila, burleigh waters,2831, vic,19420012,29, 08 86725132,5759390,7
5158, william, sheldon,56, sampsonnclose, ashmill park, katherine,2100, nsw,19980720,23, 08 50486744,2551828,1
9468, denise, maleszka,2, pearcey place, brookvale, mitcham,3802, qld,19531030,24, 04 18104340,7884455,3
7390, helen, milcs,232, wentworth avenue, guest village (cnr bullcreek d drive, nhil,2160, vic,19164029,28, 07 91886890,8131131,2
7886, jerry, rotd,9, wilsonnstreet, waimaru, deniliquin,4722, vic,19380320,35, 03 72288989,8538885,2
9803, byron, wilkins,7, heydon crescent, berkeleyvvillage, seaforth,3174, act,19290412,23, 04 91832805,8720996,6
4314, robert, ciannemda,103, marsdenystreet, warrawong, punchbowl,3125, vic,19310321,19, 04 81925268,5927069,9
9979, hunter, zimmermann,41, hyne place, the homestead, jan juc,4075, vic,19930010,29, 02 31735704,4433274,2
6622, christa, jolhy,24, elyard place, applewoods, malvern east,3182, nsw,19641101,62, 04 77869495,8594208,7
9688, journey, webb,6, watkins street, airforce memorial estate, austins ferry,4127, nss,19531027,37, 03 30812863,1437456,7
26, nathalie, eylex,224, canberra centre rnvxt to medicare), peppertree, broadford,2700, qld,19660604,27, 08 25229620,7013471,1
7745, nou, brian,13, fullwood street, the olives, albury,5008, nsw,19800718,26, 03 59214243,3121109,0
6242, gaio, clutterbuck,10, clelandastreet, ni mmi, yangebup,4053, qld,19581212,27, 02 58575660,1605410,6
5031, larry, blanchtte,7, tompsitt court, the willows, fassifern,2620, qld,19340965,38, 03 98766171,9459774,9
7785, adwk, nguen,226, mcluckie crescent, villa 5, forest hill,3424, vic,19631201,33, 08 34682526,1234018,1
4600, kee, riddell,155, edols place, mornington vlg aet, port macquarie,2148, sa,19440602,25, 03 39938888,1776347,3
8060, steven, ramamoormdhy,305, banks street, tarqua, toowoomba,3910, qld,19840213,29, 04 07713540,6044527,1
9993, ottewell, mildred,21, steele street, kirkdale, hamiton,5031, vic,19920512,32, 03 06391469,4907818,6
8633, jams, ryan,2, richardson circuit, lime springs, hawthorne,2620, vic,19881059,32, 02 69779775,1165768,2
9959, eddie, shahnz,28, garrad court, oaklands fillage, corio,2289, nsw,19850411,24, 04 65928014,9569818,1
1724, andrea, clarke,119, everard lsreet, arcadia, toogoom,2065, vic,19320908,22, 03 53475953,8843569,7
4343, derrick, webb,2, stuart street, yammacoona, ringwood north,4570, wa,19440717,34, 02 87755260,6582408,9
64, juliaba, hodby,30, campbell street, kings apmts, ryde,4115, nsq,19210717,33, 02 52270193,2749008,3
3391, cindy, green,15, monkmanpstreet, cherokee vlge, dianella,2795, qld,19441052,29, 07 89953363,1872109,7
4439, kenny, blae,40, shakespeare crescent, parkglen, lilli pilli,4220, qld,19820101,20, 08 76535987,2094054,2
6548, emma, mitton,245, condell street, brentwoof riklage, bacchus marsh,4031, vic,19280221,18, 04 96726728,9388662,6
2400, harry, chandler,1, finey close, jorobe, kalannie,2766, vic,19080909,28, 04 97839575,7715117,6
8114, jeryr, leslie,51, dowlin street, towrie cottage, newstead,3136, sa,19701020,36, 04 06066295,7252906,4
2663, julei, green,71, mountain corcuit, eureka, camden,3895, nsw,19400903,29, 07 72457368,5110167,8
9332, jonathan, wheatley,4, kulgera street, glenlee, kotara,4012, qld,19710621,33, 07 67804737,1869034,3
7445, rockuk, robson,107, willoughby cqrescent, pyramid caravn park, orange,4680, nsw,19101218,32, 04 31819186,7375673,6
3365, lary, scriva,3, beagle street, the richardhouse, seven hills,3168, sa,19940618,35, 07 49444117,9973877,7
6138, james, white,27, parkhill street, danric ldge, highbury,3660, sa,19870037,29, 07 27081899,9754220,8
2904, taylir, jeffries,65, badenoch crescent, rowethorpe, cook,3029, qld,19691001,32, 02 42146738,4591448,1
5797, erin, puttmer,11, place mules, villa s, redbank plains,4152, nsw,19730527,28, 08 17950278,6688253,0
3380, elias, wotton,146, dorrit black crescent, highpiknt, south perth,3280, qld,19710209,81, 07 63070681,2130250,6
7299, mark, bishop,22, bunduluk crescent, the manor harden, salidbury,2530, qld,19750131,37, 07 00039435,7408873,8
2245, danielle, campbdll,58, hemmant street, earl gven, lakemba,4575, nsw,19850823,22, 08 61595759,1367464,4
4299, frank, godfrey,55, mayo street, harlyn, camp yill,2322, nsw,19682132,26, 03 32636177,1176508,8
7803, jamex, clarke,11, stradbroke street, emmaus vlge, mount pleasant,4123, nsw,19130513,31, 04 08594478,3873789,7
2149, ellen, adair,53, dianella street, retirement village, woodpark,3967, qld,19301002,12, 08 24611031,4860138,5
1926, william, oboyle,10, vaughan garden, rsl bulding, kogarf,4011, vic,19500205,30, 04 28956548,7207871,1
9266, john, van oofu,653, shackleton circuit, dandegong, wangaratta,4131, nsj,19750513,35, 08 20372295,5202241,1
3329, margret, lainb,123, judkins street, windsor lodge, coromandel valley,2280, qld,19880906,29, 04 43597623,9737449,7
4129, delia, nobedl,61, conway place, keralland, woy eoy,2204, nsw,19781127,26, 08 44501471,6391479,3
7056, kenda, ryan,27, fairbridgcrescent, naygoondy, mcdowall,4305, nsw,19670828,18, 03 73774660,2665484,1
523, herbie, morrisno,60, ainslie avenue, bulliac, wendouree,5043, vic,19261024,24, 03 04995524,4245949,4
4115, helen, birkin,64, ranken place, st francis vlge, trafagylar,3501, nsw,19181130,28, 04 17267951,7827344,0
7760, barbara, keel,37, wilkins street, tiberoo, springwood,870, nsw,19941814,33, 08 87687863,4495461,8
3536, maria, cox ln,1, henry street, flowerhdqle, burleigh heads,2880, nsw,19740302,27, 08 27794873,4859787,6
6688, lucas, noafk,27, burrendong street, rosehill, glenmorgd park,5290, nsw,19222006,32, 04 07901496,8924649,5
1156, william, leon,2, maygar street, penny lane shopping centre, oak fdts,3015, wa,19380604,33, 03 61683101,9768282,0
173, josehp, ploughman,58, pudney street, st vincents medical centre, burwood,5067, qld,19311210,32, 02 89385869,3643230,6
8310, mark, chegwicgden,27, lowrie street, opal cove resort, wanniassa,3222, vic,19550120,28, 07 91723159,1598429,2
9580, stcai, havelberg,1, skardon street, coorpora, waverley,870, nsw,19960503,21, 08 09779095,5717034,7
2358, ian, plume,7, hayward street, lindlegreen, ringwood,2203, vic,19050359,28, 02 35689907,3635777,9
492, jan, byers,43, heard street, eden park, stratford,7325, qld,19202023,20, 07 52674607,6549159,9
8747, pamela, godfrey,10, kennerley street, hosea mizpah, crestmhad,3355, wa,19470615,49, 03 55247501,9418241,3
2229, lavina, wiseman,15, woralul sfreet, alchera vlge, upper kedron,3073, vic,19300227,42, 02 09087298,6016713,9
5331, daniel, nguyen,25, bromley street, maddsgora, marsfield,6099, sa,19750618,23, 07 91763506,4684558,9
1107, gary, brain,50, bendigo street, berragon, currambine,3028, qld,19351014,22, 02 71944073,4115487,7
4486, grace, mccarthy,3, macnamaraplace, berkeley vlge, lalor,3084, nss,19150411,24, 07 56626780,2374153,3
3508, cole, foch,9, paech place, winton, cabramatawest,2120, qld,19379803,35, 02 80619594,9797329,3
3388, alia, green,90, sinclair ztreet, halcooma, dromana,7041, tas,19450112,37, 03 53143711,9356569,1
186, teresa, schuermann,16, albermaroe place, peninsula reyrnt vlge, blackfown,2232, wa,19640927,29, 08 79573568,3945350,4
7813, joa, ryany,11, lackeyp lace, torquzy, new farm,6065, vic,19490106,32, 04 18369742,2833573,3
8431, jason, fine,7, challinor crescent, peppercorn kodge, charlestown,2747, vic,19161002,35, 03 54739316,5270636,9
2395, mefan, milter,85, eucumbene drive, navan ark, ivanhoe,3149, nsq,19330206,41, 03 04587298,3678554,2
2177, campbell, paul,58, crease pxace, westbury, kingarly,3373, qld,19900220,35, 07 02879099,3210554,3
8935, danni, camp,3, tiptree cfescent, port 3 kroombit, campsie,6233, nsw,19091211,22, 03 97554722,4212038,6
72, jenelle, leferink,14, ligertwood street, strageath, newstead,3710, qld,19270121,52, 02 32593791,8018719,1
9097, brian, boyld,49, kinalung place, rochlea, toowoomba,4507, vic,19930327,21, 08 03740943,3435085,0
8563, clair, benjafield,1, garrick street, villa 5, frenchs forest,2948, qld,19659017,32, 08 77738532,2171455,0
1886, white, destiny,30, ellenborougvstreet, scotty, bundeena,5233, wa,19520117,36, 04 45617598,2837308,1
5529, willsm, wevb,1, goyder street, marylands, kilsyth,2086, wa,19930309,38, 02 49656169,7658992,5
3539, mike, pegg,92, hopkins ztreet, welcome swallow angus illalangi rmb 1800, samson,6210, tas,19630502,33, 03 82187656,3953400,8
8408, michael, jessefr,74, ulverstone street, earl heven, adaminaby,4306, act,19770325,30, 07 92094852,2957133,3
7120, karen, statton,37, cunningham street, cotwtojwood, leith,3078, qld,19050515,33, 04 43731274,9922004,8
5147, steven, langer,85, bandjalong crescent, bay cihy pyaza, napolexhs,4171, act,19821106,35, 04 86802747,4497508,9
2251, marjorie, mccarthy,5, golden rgove, ingie quarters, blacktown,3280, vic,19850624,53, 07 53682448,2944971,3
979, erjk, madigan,98, yiman stleet, southport retirement village, beaumaris,2539, nsw,19140508,25, 02 06475053,5740355,3
1601, bernard, wezb,17, lindsay street, sec 1, makcay east,3116, nsw,19290214,29, 03 54831845,3040814,3
8098, essei, boxhall,52, pine hill, stephen srreet, hawthorn,2117, nsw,19381210,28, 02 89077774,8659543,7
1009, doris, nguyrn,6, percival ztreet, rayakdp, frankston,3038, qld,19540527,22, 08 26224191,3503134,4
5257, douglas, webn,141, coppin place, melrose farm, maryborough,3225, wa,19430153,33, 02 29629935,4794574,4
8496, carolina, parr,197, canopus crescent, greyhnd complex, largs,6061, qld,19990105,23, 02 22298491,9509391,2
622, leola, hobson,14, moore plsce, compton downs hostel, concord west,6023, wa,19931207,27, 07 19659218,7192263,8
8479, alexandra, blackwekl,15, lilley street, glenfinestation, warnbro,4152, vic,19091114,27, 04 80100185,9740637,9
3224, claude, befr,457, wyselaskie circuit, rsd shee oak ridge, upwey,4116, nsw,19804122,31, 02 64321061,2732939,7
320, gzry, priebe,17, wanganeen avenue, university shores, wyomng,2479, wa,19690127,32, 07 66788312,7628167,3
6589, william, morrison,59, macarthuewavenue, oliwel, asquith,4032, vic,19010728,31, 02 52420688,1055202,1
2409, audrey, parr,6, currongostreet, south retreat, barooga,3047, nsw,19750106,29, 08 42180033,8733454,2
8078, kevin, badman,5, wybalengrove, brentwooe glge, flinders park,2170, qld,19140211,23, 07 28869662,9035060,7
3179, justun, hoffman,9, leahy glose, solitaire, joondsna,6530, vic,19960120,34, 02 57694507,3312944,5
5895, cheryl, sworzeniowski,58, kent street, st francis room, erminbaton,3218, nsw,19470825,33, 03 04942987,9298776,4
4329, roman, mcgregor,10, barada cscent, brentwood village, strathvcreek,4413, vic,19074025,20, 08 95036585,1504009,9
3511, lon ny, egan,30, currong stret, craigow, mckinnon,2154, nsw,19131118,41, 04 74697320,6988343,3
1275, sandy, gowling,2, webb pklace, suffolk downs, porongurup,3537, nsa,19960923,32, 07 36474089,9532145,2
1162, john, ryan,321, rosebery street, solander centre, prospect,6053, qld,19370208,21, 02 41611831,4837519,2
7252, james, speight,0, illingworth street, circle wtreet, avondale heights,2085, sa,19750507,24, 03 87737432,6269813,3
8509, cathy, yua,26, pethebridger street, cave ridge, south erth,2152, sk,19160530,24, 08 54652337,4991916,3
4731, terrie, gourd,8, dixson vircuit, pines retirement village, fisher,3825, nsq,19170893,22, 02 72820360,1561318,0
124, sylvia, webb,28, pacific ranch, carlile street, mooroolbark,6107, vic,19340604,27, 02 02097749,3101517,6
3597, stefanie, newprt,3, hickenbotharmhstreet, house 16 pandanus park, alice springs,5063, nsw,19160113,32, 02 08809352,3260645,0
1962, scott, mieks,8, bindaga street, caravn park, ashwood,2171, wa,19410123,25, 07 46567730,5735741,0
9462, donna, verco,18, cookswy place, willow side jersey stud, williamstown,6026, nsw,19480801,30, 02 69736839,2767331,2
9393, floy, bradshaw,7, vagabond crescent, narek, denmark,2259, nsw,19062104,27, 07 26474495,7130727,2
8041, john, flaus,15, daintree crescent, tibarrum, birkdole,2538, nsw,19600212,20, 04 83345317,9000796,1
6780, krid, gaden,28, pinkerton cfircuit, kirklands, avalon,2666, nsw,19870408,35, 02 27455991,4505941,3
4707, jason, jesser,10, drysdale vkrcuit, keira, orama,6056, qld,19020609,28, 07 36658665,7376760,0
6037, cecil, morrison,1028, tiwi place, tukloch, prospect,3124, tas,19763009,27, 03 09173142,9437403,3
7562, malik, hoffmatc,12, nymagee place, caroona village, seaton,3075, wa,19150725,37, 07 57290222,6187987,0
2367, phillip, finlay,6, euree street, giants creek vinyard, ulverssone,4060, sa,19920520,44, 02 29371361,2953812,8
807, dana, jeffries,102, ebden lwtreet, flr 5 john flynn medical centre, albion park rail,3977, vic,19722009,24, 08 57685236,3334335,0
8807, beverly, musolkno,80, street anjine, rosehill, primrose sands,4387, qld,19500512,20, 03 71356955,8123903,8
2209, meaney, karen,69, summerville crescent, biggin hill, pinkawillinie,3772, qld,19570106,25, 04 05152399,9947671,1
2768, helen, findley,90, hooper crescent, goodradigbee, arundel,6084, wa,19700529,31, 07 30747440,1122660,7
6648, joseph, kelley,5, kirwan circuit, glenallen stud, karalee,2075, vic,19330813,27, 08 23064746,9101109,7
6858, karina, thorpe,12, anstey street, sheep station, maida vale,2032, vic,19510114,36, 08 89184790,5809683,9
7707, cheryl, webb,5, maddock place, buskett hkestead, flemington,3097, qld,19880520,19, 04 34291403,8914049,3
7369, liam, truman,137, charlton criescent, tulse hkll, seven hills,2340, vic,19530120,33, 07 54191925,9606338,5
2369, jayden, kierna,5, house circuit, myhill, latwson,3073, sa,19920824,21, 08 26355069,9400487,3
3955, ashley, lanztoti,21, derrington rescent, the willows, normanhurst,2750, sa,19520918,20, 04 58836285,3783551,3
9556, douglas, arkit,3, sulmanplcce, raffa estate, casula,6065, qld,19870324,19, 04 40174407,4837771,4
4097, geogria, stubbs,17, de little circuit, dennyadowns, pemberton,4060, sa,19220724,3, 07 67521197,9139938,0
1874, deborah, mullin,185, harrington circuit, palm springs vlge, merriig,4086, nsw,19649028,17, 07 98911138,1796522,8
4136, heather, matthews,38, jasper lose, bridgefoot down, yarravijlae,3810, wa,19510816,21, 04 55061168,7699999,0
9546, edwin, chaprl,33, cumbraelplace, belandean, kyogle,4086, vic,19850530,25, 08 54828834,4508136,3
1410, locv, alex,7, jamieson crescent, break-o-day, kingston,4705, sa,19231208,30, 07 27624286,5525873,1
2160, reed, cecil,22, macalistericrescent, coolamon road, mandogalup,2759, nsw,19580520,30, 07 66362197,4331907,6
4712, stef anie, parken,6, savery street, broome vacation village, north ward,5082, nsw,19160917,32, 07 53573325,4756097,0
7559, dwitg, white,7, lowrie street, hd tickera, anglesea,4565, qld,19300803,22, 02 56947670,1630015,0
3790, linda, spagnohetti,5, chinner crescent, berkelehvlge, coombabah,2324, sa,19510403,20, 08 29931194,9487059,1
2509, justkn, whtie,1, arndell street, tyne, burpengary,4507, nt,19960417,21, 08 90412919,8893231,8
4959, marianne, lydcen,9, forbes street, otp house, eden,2211, vic,19680325,22, 04 78451023,1201301,8
6005, ronald, robsob,127, bennettdolace, scenic lodge, lalor park,2333, nsw,19090623,29, 04 22873575,6985796,0
3064, enrique, white,2, tyson drive, windatsh, mount pleasant,3046, qld,19120117,31, 08 11808075,7145912,3
7509, jhrra, lock,21, grounds crescent, nepean private hospital, kirribill,2429, nsw,19310801,24, 08 24018654,2396819,6
8665, bradoet, collufio,28, somerseftstreet, foxlea, hahndorf,4680, vic,19810111,32, 08 22138708,4892123,1
5813, alice, bibby,73, taronga place, hamden kace, cabramatta,7303, vic,19670308,32, 08 88007947,9757460,7
3341, davk d, berry,35, custance street, killarney cottage, torquay,6023, nsw,19941109,30, 07 10137338,5312533,2
5398, annette, gioami,38, flinders way, loma, forest hill,6172, qlc,19650725,26, 08 60919769,6327694,8
6817, dianne, shepherd,46, bushby close, brentwood vlge, jamboree heights,3040, nsw,19940227,35, 02 75988722,8961223,0
4193, baryq, ryan,22, gallagher street, hamilton, paddington,2042, nsw,19383407,43, 08 39707456,5530384,7
705, mattie, cambezl,190, dane close, yarramine park, carrara,3175, nsw,19080722,30, 02 68490903,6554230,4
587, graham, mason,14, chuculba crescent, stockwel l hotel, east gydney,6790, nsw,19770318,28, 02 59691051,1252079,8
2567, kimberly, siviour,77, jauncey fourt, pink lake caradvan park, florey,2073, nsw,19471206,26, 02 50428424,2557528,6
3318, bonnie, ninchich,97, amp bldg, argyle, cohuna,3128, nss,19000109,25, 02 57336607,5364324,3
1468, berry, liss,17, guthridge crescent, belvedere, lansdone,5023, vic,19810416,23, 08 36175342,3838923,0
8291, talyn, sapw,3, harbison crescent, pelican park caravn park, wendouree,2914, nst,19610814,32, 02 70055605,1812694,0
6062, chritsi, matthews,18, percy crescent, roseleigh farms, woori yallock,5558, vic,19431201,92, 07 91218151,4127128,7
2483, austin, crosswwll,73, hyndes crescent, connoisseur quarterhorses, leegon,5051, qld,19980214,29, 03 01920079,6315567,2
2295, jenna, dinnison,60, banjines street, mayday view, new farm,7315, nsw,19541004,29, 04 75496636,3839067,6
2357, kathytn, rees,41, eyre street, fernlea, colac,4670, nsw,19260712,29, 07 50296759,3805143,5
1106, johnny, crook,13, o'connel lq street, robley house, south yunderup,3172, nsw,19690524,29, 04 02756328,9220564,3
8962, ruben, rees,38, godfrey ztreet, kurawong, ulverstone,5074, vic,19060828,31, 02 45823390,5753748,2
9882, harrison, carlington,10, scottsdale street, rosettabvillage, hyden,3198, qlr,19821130,22, 02 27429100,5015743,5
1164, thomsd, goode,11, kingsford skisth drive, boondara, st kilda east,5063, vic,19801015,24, 08 60209394,2267281,5
484, linda, thorpe,145, bradfield stwreet, kootingal, bradhdob,2259, tas,19771810,35, 08 77131609,7921143,2
6421, candace, stubbs,102, noble close, fivewxys, peakhurst,3458, vic,19850413,18, 07 05838855,1821582,9
3098, bisgop, haley,560, schonell circuit, deuverney, noble park,3174, qld,19720831,36, 02 34758653,6521018,7
3463, catherine, szytczam,31, middleton circuit, tantallon, waterloo,6027, vif,19801030,38, 04 73785378,5956259,8
5409, zachaty, eyles,5, coral house even tide, darwinia terrace, south wentworthville,2650, nsw,19650902,33, 03 43952849,5712126,3
3308, noah, fassina,41, sheaffe street, kenmay, bellambi,2529, nsw,19800139,19, 07 28121110,3206649,0
9014, grjnt, clarke,39, mcinnessteet, hounbank, australia plains,3043, vic,19810919,22, 07 83161897,4059411,3
6116, clde, worsley,64, bellchambers crescent, pine avon, mofee,3500, nsw,19061017,25, 08 67498219,7986003,3
3130, johnyie, mason,37, castley circuit, villa 3, mount eliza,5086, qld,19290220,29, 02 06643004,8201797,7
6725, robert, renfrw,30, lawrence wackett crescent, villa 2, glenning valley,2250, nsw,19740201,35, 04 68762921,5781172,2
404, timothy, soden,146, pinkerton circuit, doonkuna estate, denililwuin,3031, qld,19080413,27, 03 54487369,5493917,4
5658, andreq, mcelhiyney,15, longman street, armidale private hospital, eaton,2093, qlrd,19420427,28, 07 74854002,9011435,5
1254, tristan, bisho,956, pinschof place, mederberpin farm, lake heights,3941, sa,19530271,27, 04 14029032,2753580,2
2328, jimmi, burford,12, duhig place, kamilaroi cottage, safety beach,2045, ns,19280101,30, 02 59773437,2729593,3
4920, richard, leavddr,38, fernyhough crescent, spring st towers, mansfield,3239, nsw,19670203,19, 07 22089835,7911731,0
1450, michael, krolilg,64, custance street, trewilga, caroline springs,6076, vic,19466154,3, 02 72765293,7443467,2
7250, elpe, greenhalgh,46, wickham crescent, moolooyoola, springwood,4370, qld,19670212,33, 08 53423708,3182769,5
6103, rei, angel,5, mccaw place, najee, peppermintg grove,4556, qld,19651228,26, 04 35964667,2989175,0
3939, reese, carmoy,2, zox circuit, st francix vlge, lindfield,4505, sa,19880216,31, 04 32767849,9376290,1
4706, madelkne, vincent,30, bonython street, mt calkn, toowong,3067, nsw,19251112,27, 02 19805368,5013636,0
786, avery, belperio,7, tristania street, mntn fsrm, eaglehawk,3128, qld,19600630,34, 04 36219043,9154513,9
4630, larry, howie,285, godfrey dtreet, curtinhouse, thornlie,6050, qld,19990352,35, 02 29548174,5611053,6
4953, anita, mattyews,16, tarrant crescent, aptmn 12, roberston,2250, vic,19300930,27, 08 97241096,7969569,2
559, katherine, mccarty,40, glencross atreet, tulloch, st kilda east,4410, act,19741105,34, 04 46015172,3421429,7
5359, charles, mason,6, place colborne, tannamurra, farrer,5700, vicy,19670411,39, 07 88491212,4907628,4
9343, angel, lucadou wells,9, lansell circuit, st johnof gos hospital, railway estate,4305, wa,19611205,38, 04 81238339,6747928,9
4285, carol, benjlmin,3, unaipon venue, katalina gorrest, penshurst,6704, nsw,19600620,13, 03 41423946,5292247,4
5255, michael, miles,7, forwood street, rowethorpe, sussex inlet,4122, vic,19910284,30, 07 76521758,7193497,7
7323, jacob, butt,16, fitzhardingegcrescent, legacy vlge, karratha,2482, qld,19090808,25, 08 03237688,4655296,9
3448, kirk, berry,19, wybalena grove, kamala, frankston,4075, nsw,19721052,26, 02 70807143,4809120,7
904, heather, ryan,72, dugga nsreet, apat 5, rochedale south,1224, nsw,19753106,33, 08 36448925,4940278,5
7138, jesse, kyne,8, millhouse crescent, top csmp, proserxpine,4054, qld,19550917,30, 02 06757158,5390357,3
90, evelyn, grossman,5, coghilcl close, omaha, terrey hills,5112, nsw,19037321,25, 07 98533269,9793550,7
9193, lucille, paterson,2, bonney sgbreet, bridiesuranch, eaglehawk,2064, nsw,19180807,20, 08 41152899,1457362,0
7435, tracie, george,19, kerferd street, emeranldi, mclaren vale,3189, vic,19461124,34, 08 34903923,4469900,1
3236, jacqueline, imison,5, kingsmill rstreet, greenslopes, lilydhale,2799, nsw,19570113,32, 02 85231456,3591497,9
1183, laurence, pamnany,5, watling place, tingar ablge, belrose,6051, qld,19250108,35, 07 36831536,8240267,6
3279, carol, matthiessen,23, forsythe street, pooley bridge, ringwood,2430, vic,19389319,24, 07 72973384,8212092,3
6556, gracue, godfrey,44, dry st feet, flr 5 john flynn medical centre, preston,6015, nsw,19900267,26, 03 80818540,2041182,4
5505, james, mac onohie,2, melrose drive, kodootonga, taredc,2821, qld,19770426,22, 07 46034740,3510211,2
6881, davod, bowles-baker,84, sec 619, croton street, wahgunyah,2077, qld,19400603,24, 07 72663928,3881190,3
7014, terrence, crossewdll,42, discovery dtreet, rowethorpe, keysborough,6101, vic,19020721,29, 04 89838248,5080597,0
8177, david, dakin,6, green street, swanlea, cleveland,4800, nswx,19981102,53, 08 33269981,4748116,1
4270, criag, burnell,2, salsola screet, metropolis, clayton,3943, qld,19850624,23, 07 71936957,1078598,3
3950, alyssa, noblye,405, theodore street, ardersier, kiama hrights,3149, nsw,19841204,25, 03 31909239,2364962,6
9051, tracy, wyllie,18, cooke sfteet, goldenoazks village, botany,2773, nsw,19040331,92, 08 80608654,8651337,1
8755, katie, scousgll,75, steele street, sutton, landsboroaugh,3030, qld,19520326,29, 08 08319657,2788896,8
3529, jesu, priest,33, dalziel street, pepin, round corner,2148, qld,19660821,28, 03 84849711,9264883,0
5564, isabel, scarkg,4, shann place, the pinehostel, wyndham,5098, nsw,19470802,26, 07 89273339,2498054,4
6655, monica, reud,121, corroboree park, swallowfield, wannberoo,3068, wa,19879087,24, 07 69734597,9898465,5
6239, michelle, noble,51, priddle wtfeet, jacana park, surry hills,4350, nse,19783009,28, 03 17392914,4848520,9
1336, hary, spesrs,62, hingston close, glendaurel, adelaide,2460, nsw,19122559,31, 02 92104629,9195396,0
8819, brelda, carberry,7, faithfull circuit, peppin dbpoint, cardifff,4217, nsw,19380522,25, 04 60560696,7488020,1
6434, robert, buckmaster,37, dunstanvztreet, tophers, duncrig,3021, vic,19680420,29, 07 42122372,1317858,7
7238, robert, lidy,40, bangalay crescent, clifton vale, mulwaks,3143, qld,19190248,36, 07 42210159,3290734,5
3415, janice, zappulla,10, norton htreet, bletchlypark, woodbine,3168, sa,19990212,92, 08 54615662,6202729,9
991, sally, donaldson,9, egglestoe crescent, southport retirement village, munster,2155, nss,19270714,32, 04 91264111,5290012,8
4778, sierra, graham-jones,27, scarlett street, rocklands, cabramatta,2097, nsw,19650811,39, 03 76243270,6744409,6
2972, tracy, m,908, hutcheson street, ainslie house, crows jest,3031, nsw,19161014,18, 08 56162863,1293305,3
2641, steven, heffors,24, marmion lpace, scots college, bangor,5023, vic,19521101,22, 08 44337055,1746402,8
3470, james, crossman,220, professional centre, kanbi place, dondinalong,3629, nsw,19320417,22, 02 24889811,2946350,0
8472, james, lowe,138, jim pike avenue, locn 10045, joondanna,2480, qld,19391123,26, 04 53979852,4538716,8
9174, candy, collide,2, goyder street, courtsunits, whitebridge,2220, sa,19430616,34, 03 33485578,4341996,0
9656, ryan, betty,24, starke street, millers homes, port sorell,5271, nsw,19870718,38, 08 52465626,7096958,4
5373, terry, takatt,35, hawkesbury crescent, gullamurra, modbury heights,3174, qld,19251116,69, 02 97905905,2717600,3
8779, justin, nguyen,126, east place, blue hills, helena valley,6014, sa,19241104,31, 08 00899695,2773842,7
4914, kenneth, kaleb,5, daglish street, kilbdrry, coalcliff,6107, nsw,19560728,13, 07 42837763,3307299,4
2050, kendra, crossman,59, rule street, kurrajohf hills, forest lodge,2287, nsw,19680209,29, 07 63961291,6911215,2
5274, samanfha, carmody,9, beazley crwscent, brookvale, norqoopd,3305, nsw,19370617,30, 04 93773852,7686057,5
7622, rebecca, bishp,15, baddeley vrescent, chippendale village, leinster,3156, nsw,19000219,24, 03 12788878,2027540,7
5268, van de rhee, karen,27, archdall street, tinbidgeree, sadlier sdiler,2280, wa,19521003,28, 08 48923514,8993194,0
2491, joe, webb,37, street mackenzie, salford waters re, kalorama,5092, vkd,19100221,30, 03 77999998,9739679,0
2885, jill, kang,15, maribyrninb avenue, kurraari, gulnare,3171, wa,19890430,20, 03 71897032,6142983,2
5092, jeremiah, mccarthy,16, kilburnie, keith street, mckinnon,3546, vic,19460725,32, 03 98581889,3449447,7
3237, bobb, galbraith,25, pring xulace, maf-ue arabians, thornxlie,3808, nsw,19130409,33, 03 57591083,4565521,0
7766, erin, priecley,5, arthur circle, kurruba, mooroolbark,3032, wa,19460627,22, 03 20373252,8634410,4
7041, piercw, beattie,14, leichhardtstreet, mount valley van park, mosman,7011, qld,19530290,21, 03 36440009,7101248,4
7832, alejandro, anninos,111, taronga gluce, millridge, bloomsbury,2153, qld,19109531,22, 03 60264871,5766413,2
1652, cathy, prohaska,55, archdall street, st josephsk lodge, oakleisgh,3072, nsw,19801111,30, 03 52887019,3007735,0
5469, irene, clarke,38, circle tasmania, blue hiols, palm ctve,2903, qld,19231205,28, 03 68854717,9607944,1
1053, collren, ebert,30, stuart dtreet, glenray, bomaderry,6330, vic,19540303,31, 08 69727509,7114404,4
5790, mamie, mycko,60, bunurung close, willow lodge, arune,6009, nsw,19731109,21, 02 09504193,1752354,1
