id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
138,marc,dreyer,11,anne clark avenue,kooroo jersey stud,elizabeth park,2267,nsw,19590327,03 91838899,2144313
893,james,ayres,77,lyndon street,tyne,wangaratta,4670,vic,19890128,07 80474280,7019357
2337,oscar,mesecke,100,beetaloo street,sunnyhills,malvern,4170,nsw,19410227,08 23323356,1163421
549,quentin,brennand,146,endeavour street,meadowview,berwick,2144,sa,19150224,08 16033712,3883431
319,emma,struck,22,disney court,john flynn hospital,petersham,3340,wa,19150919,02 07366689,1846021
2026,gavin,leesong,24,montagu place,low glen dairy,cumnock,2404,qld,19201002,04 51232767,9916253
2305,maria,dixon,21,launceston street,snorter hill,avondale heights,4870,vic,19210830,03 01799038,2672109
1177,alexandra,collinson,653,maribyrnong avenue,bendine road,westfield,2602,tas,19230526,04 42407397,6862753
558,frank,arhipoff,39,cathcart close,tnhs 61,middleton beach,5159,vic,19561216,04 07568240,7050360
139,barbara,miles,45,clarke street,torbanlea,alice springs,2428,qld,19620629,08 33329005,5018827
2234,james,keatch,28,halford crescent,tarwyn park,bonnyrigg,4116,vic,19830213,04 74413857,2189199
531,paula,hare,25,bimberi crescent,professional centre,moorooka,6152,vic,19450415,04 93686441,5169801
224,patricia,gillard,24,corringle close,byron lodge,dapto,4560,nsw,19390604,02 24538798,9953586
723,bruce,matthews,24,taggerty street,farmhouse,palmerston,3163,wa,19860504,07 62081110,8743510
786,avery,belperio,72,tristania street,mntn farm,eaglehawk,3128,qld,19600630,04 36219043,9154513
2217,kimberly,lamprey,10,hindmarsh drive,juanne,south brisbane,2456,tas,19100511,04 95325740,3305946
1007,hannah,rial,899,batchelor street,prospect creek,aitkenvale,2913,vic,19330721,03 88489970,3670415
409,chad,green,5,frater crescent,eellam park,allingham,4059,vic,19320229,07 59599628,1587294
325,lucas,putterill,66,kauper street,lochinvah,lakes entrance,2518,qld,19600715,04 31986561,4822891
2265,william,verner,18,warramoo crescent,jacobs ladder,sadleir,6027,sa,19390924,07 59328543,2472778
299,quintin,siemens,19,clermont street,the iron farm,seven hills,3216,vic,19370702,02 83298569,1163277
1262,arlene,matthews,2,knoke avenue,rsl connie fall,coffs harbour,4014,tas,19801028,08 02950659,5393045
2445,jeannie,waller,3,goble street,cuthberts court,nunawading,6066,sa,19691101,08 90902247,5268504
25,sammie,shepherd,86,moroak street,mayfair,burwood,3152,nsw,19550523,07 44727002,8051584
2358,ian,plume,1,hayward street,lindlegreen,ringwood,2203,vic,19050619,02 35689907,3635777
714,tiana,willing,8,macgregor street,bridgefoot down,tambar springs,2230,qld,19940827,08 52865835,5925826
1009,doris,nguyen,6,percival street,rayak dp,frankston,3038,qld,19540527,08 26224191,3503134
193,madeline,hague,38,watson street,seatonville,taree,4390,nsw,19580619,07 12180938,7402338
440,thomas,coleman,90,lobb place,berkeley vlge,hamilton,2213,nsw,19840327,08 76631067,4502106
573,cierra,blake,17,kneeshaw street,moorabin farm,ascot park,4075,sa,19440529,03 92612006,2041130
946,charles,clarke,54,o'sullivan street,sunshine coast private hosptl medcl cent,bowral,2289,nsw,19170111,08 58987027,1925561
997,john,paine,43,cordeaux street,woombye trader building,eaglehawk,7006,nsw,19880602,03 61027532,7879327
503,carl,greenhalgh,17,webster street,the crater,theodore,3184,vic,19810901,04 67371523,6226167
605,dorothea,wujda,22,patey street,sonny glen 2k1hs,brooklyn,4021,vic,19421105,04 38403828,3545524
2216,doreen,vigneswaran,13,crowder circuit,willtarny,atherton,4670,act,19340819,04 38464234,9907496
1163,jean,quinton,14,moorehead place,cooee palms,kellyville,4218,sa,19890720,03 94323762,4560542
2286,alexandra,bishop,1,coliban place,kooringle park,st clair,2633,nsw,19200908,04 70452231,1781346
846,robert,everett,148,roderick street,seaford,spring hill,3338,nsw,19361028,04 81557038,5338598
3,jennifer,excell,264,byram place,craigie lea garden,altona north,3437,wa,19200529,08 66084187,2256739
1286,jerome,narayana,6,gadali crescent,parkmoor,box hill south,3011,nsw,19550421,07 73915570,6406066
1222,charles,clarke,42,tyson street,boundary farm,eaglehawk,3144,vic,19520220,08 46979269,5955301
467,clayton,plesa,1193,la perouse street,combogolong,millgrove,2526,qld,19680510,08 39269568,4795073
321,stephen,maynard,71,doyle terrace,stonehenge,burleigh waters,2303,vic,19161001,04 06034606,7778463
5,stacy,donaldson,12,quandong street,paradome,pymble,3109,vic,19060910,03 59343698,9306358
222,jack,musolino,1,northmore crescent,unfaan,newington,4161,wa,19651109,04 67307579,7936300
1374,gregory,george,3,goldfinch circuit,mehruda,machans beach,4154,nsw,19730916,02 40961447,7526470
547,mattie,kalogeras,113,lindsay street,lithgowvale,dingo beach,3707,nsw,19571024,07 36331936,5815762
228,judith,priest,30,wyles place,electorate office,greensborough,3158,nsw,19991109,02 98377847,2059254
39,paul,laundy,4,euroka street,john flynn medical centre,laverton,4502,vic,19460322,03 85953698,9445068
542,richard,wurm,1500,bayley street,circle h,mount isa,3219,nsw,19320929,08 06295017,2154174
242,julianna,campbell,14,faucett street,forestvale,oakleigh,6108,nsw,19490812,07 59850215,7298902
898,david,white,20,springvale drive,red hills,kongolia,4740,qld,19780527,03 00444094,2297273
1133,elmer,marinos,39,lawrence close,clanoc cottage,eight mile plains,3266,nsw,19420907,07 51737758,5964246
1448,brenda,miteff,21,verbrugghen street,barodoky,cassowary,4217,qld,19530412,07 17781028,5829949
2368,esther,hanna,8,hindmarsh drive,hopeview,dulwich hill,2535,nsw,19820209,03 26412266,1688256
842,andrea,hingston,8,wattle street,koani,scarborough,3377,qld,19260428,04 76424957,7760653
1418,ashley,gajda,124,alpen street,quinden,st clair,2222,nsw,19710614,02 98411779,2852664
2153,donna,gully,16,kelleway avenue,yuvam,ferryden park,5025,vic,19850624,08 09022042,1040338
2469,debra,matthews,5,bega place,glenearra,barrack heights,5065,nsw,19340427,04 74397630,6890412
661,sebastian,middlebrook,24,barr-smith avenue,wytaliba,bourke,3156,vic,19590101,04 50071160,1831058
1210,lynne,baillie,1,robertson street,redwood lodge,craigmore,7051,qld,19230212,02 93003610,7919334
314,edward,white,8,gungurra crescent,garrong,corio,3517,nsw,19760528,07 30074055,2932862
691,edward,thorpe,4,hugh mckay crescent,summerset,colac,2163,nsw,19140606,08 49271049,2763762
2003,bernice,reid,88,waller crescent,meebery,whyalla jenkins,6163,sa,19940725,08 16173276,6201060
424,eva,braithwaite,45,marcus clarke street,coogee beach caravan resort,sandy bay,3188,vic,19460716,03 01356008,6117908
594,hannah,campbell,3,mccormack street,yarawee,peakhurst,5280,nsw,19910118,08 18011296,7492053
2463,karen,barbuto,21,macrossan crescent,shanan brae,nambour,6107,sa,19341102,04 35424429,6284976
622,leola,hobson,15,moore place,compton downs hostel,concord west,6023,wa,19931207,07 19659218,7182163
1170,carter,garden,998,duffield place,georgedale,campbelltown,3138,nsw,19611207,02 36279763,4983367
1043,jack,haskett,3,nemarang crescent,springwood mews,annandale,3020,vic,19200210,04 97411767,3300466
227,timothy,berryman,13,starke street,b & b hooper farms,wahroonga,2485,vic,19760216,02 32698324,7218796
1117,skyler,tunner,30,paul coe crescent,greenbank,thornbury,6720,nsw,19780102,08 68809477,6246009
1331,nicolas,fitzpatrick,50,anstey street,the summer place,berkeley vale,3749,wa,19541216,04 95130024,1563576
1315,gregory,campbell,30,jardine street,freston cotge,emerald,3224,vic,19540208,02 05535618,1012436
66,rebecca,coleman,4,galloway street,university shores,hawthorn,3135,nsw,19261024,07 59155740,3068149
24,alfred,leslie,6,blamey crescent,ronobri,como,2074,vic,19830423,03 68892940,5208973
144,roger,slape,30,anne clark avenue,corporate house,mannering park,2430,qld,19780831,04 77013850,2612068
536,julie,hannagan,13,katherine avenue,rsl park,bossley park,3058,nsw,19131122,02 20300506,7584695
811,chloe,maier,34,paul coe crescent,el-woodaro,safety bay,2539,qld,19321223,03 28492684,6773567
1466,winifred,tweedie,9,mundang crescent,kalang,beaudesert,2176,sa,19790624,02 83796824,8682383
85,jean,mason,16,galway place,hopefield,springfield,2643,qld,19531028,02 78572880,2026118
2160,cecil,rees,22,macalister crescent,coolamon road,mandogalup,2759,nsw,19580520,07 66362197,4331907
2145,michael,zatorski,3,goyder street,calanna medcl centre,yarraville,3737,tas,19721119,02 24751076,1970836
2304,justina,reid,11,petterd street,brentwood vlge,kogarah,4503,nsw,19741222,04 39013530,6990219
2317,horace,paterson,4,buderim place,brentwood vlge,narellan,3953,nsw,19000903,04 52775539,3934318
2076,irene,bottroff,1,halford crescent,brentwood vlge,lalor,7052,vic,19540907,07 64375314,1252335
1144,deanna,webb,10,mailey retreat,mountview,thornleigh,4074,nsw,19280528,03 67508884,2091983
362,sheldon,matthews,724,lyttleton crescent,waterdale,belmont,3033,sa,19311122,04 91744558,5139959
2111,george,slape,21,adinda street,point cook home,camira,2197,nsw,19000114,04 33383108,8482803
2365,brenda,reimers,12,nimbin street,glen appin,paddington,4053,vic,19051013,08 17790712,8469621
1026,michael,taubman,15,keverstone circuit,rsdh 178,campbelltown,3222,vic,19900924,08 50309539,9414858
1030,jeffrey,wynne,750,cedrela place,burleigh heads delivery centr,aldinga beach,6530,nsw,19130818,02 98248445,7689278
1303,sylas,sherriff,11,carron street,ainslie house,noble park,3782,vic,19000821,04 11421484,9067085
1355,mary,berry,12,medley street,isabella est,upper coomera,2224,qld,19910326,08 72815616,1197960
2230,ethan,blake,100,dendy place,hse 139,mount hutton,5113,nsw,19540607,03 84768179,8246653
665,avery,carmody,61,maitland street,morton park,moama,2031,qld,19130506,02 65854718,9681290
364,edward,ziersch,7,blamey crescent,lautersha,edensor park,2110,nsw,19260830,04 19366401,8188815
77,joseph,cadman,14,macfaull place,wilgee,bowral,6063,vic,19780507,04 03106439,8493935
27,ronald,lowry,305,antis street,eventide home,weetah,3782,sa,19730205,07 17940083,8420312
1436,lucille,shepherdson,44,kanangra place,balena farm,orange,3844,wa,19620122,02 26191813,6691099
525,brandon,camp,190,troughton street,wuikikakiwi,thornleigh,3122,nsw,19511116,03 48169789,3041689
2334,angel,cagialis,7,ranken place,meadows conv cntre,safety bay,4350,nsw,19820420,03 46840064,2314736
55,sarah,rawlings,6,thornhill crescent,eurilla,north bondi,2560,qld,19761220,02 30454788,9362639
638,ruth,kapeen,5,salsola street,bowillia court,ashwood,3058,nsw,19020816,07 39078030,2566130
302,hudson,cadman,3,candlebark close,ettalong beach village,balranald,3159,nsw,19330128,08 55045721,3892055
718,michael,reid,11,ellerston avenue,forest placeretire,flora hill,6101,vic,19190223,04 55350746,7169400
624,jarrod,harrity,55,may maxwell crescent,beau-ridge,loganholme,6166,nsw,19220501,07 85412010,8409248
7,mary,mccarthy,8,outtrim avenue,western crossing shops,preston,3204,nsw,19600525,07 84356554,1875001
803,janet,campbell,3,inlander crescent,rowethorpe,darlington,2340,vic,19160727,02 07373805,7648109
1049,benjamin,roche,141,debenham street,stonehenge,greensborough,2425,nsw,19860607,07 41817411,8160672
336,william,clarke,56,torrens street,retirement village,brunswick west,5093,vic,19361104,08 40755824,2194939
47,janis,grincelis,15,poole place,carowood,joondanna,4868,vic,19590209,08 71110139,9904924
2263,brian,voivodich,144,bugden avenue,fairburn park,hoppers crossing,3154,sa,19250304,02 72327922,7577366
106,alondra,pontifex,14,forbes street,delderfield,moree,2560,qld,19550614,07 36303183,6879090
349,jamie,ayres,146,le souef crescent,the rookery,murchison,3978,act,19380209,08 90595651,8357316
1079,maria,mccarthy,214,baldwin drive,moline village,mona vale,2168,sa,19180730,07 67671251,8176376
238,kaitlyn,ryan,30,canberra avenue,unt 3,nightcliff,6059,nsw,19190620,02 47317225,8043884
213,edward,bilecki,4,tom roberts avenue,john flynn medical centre,warrandyte,2153,nsw,19200622,02 22379795,8478632
2275,rose,morrison,8,trainer court,glendora,eglinton,2093,qld,19750710,08 63215937,4646226
1138,bryce,seddon,324,wybalena grove,glenmore,ashgrove,2197,vic,19771125,08 79448360,7334996
793,jordan,broadby,39,carnegie crescent,farewell,toowoomba,3777,nsw,19180725,07 25504191,6972088
2086,julie,coffey,165,bissenberger crescent,tarmac,burnie,2029,vic,19390811,08 97626967,6344042
2082,farrell,dakin,89,dooring street,tintagel,belrose,2170,qld,19370921,03 38688089,2310297
2171,mason,mason,3,archdall street,bendigo retirement village,berala,3847,sa,19180919,03 06322663,7012299
523,herbert,morrison,60,kitchener street,bulliac,wendouree,5043,vic,19261024,03 04995524,4245949
232,jon,browne,26,beasley street,sheep station,doubleview,2220,nsw,19891126,08 69036406,4291304
644,elizabeth,librandi,82,hayes crescent,greta main,kings park,6110,vic,19130501,08 18991814,8256783
2007,nick,mason,49,port jackson circuit,karobean,ascot factory,3142,qld,19171102,04 13468175,9673072
533,leonard,strenge,7,ellerston avenue,australia arcade,paddington,4350,act,19600217,04 99046169,6612889
2441,raymond,la palombara,14,monkman street,indra,atherton,6163,nsw,19390722,03 52915808,5556467
603,michael,white,43,hawkesbury crescent,gummy gully,minto,3690,vic,19060410,03 07116299,9627904
1329,amber,maynard,26,denny street,alcarana,inveresk,2022,vic,19020728,03 90260371,9483858
1074,john,white,1,wattle street,learmont,thornbury,4123,nsw,19420129,04 55043632,2097920
1304,irene,spanton,22,keith street,war veterans home,bossley park,5112,vic,19740824,04 15192431,8048610
60,preston,rees,5,owen crescent,styleway stud,theodore,4075,nsw,19250710,07 33685509,8409508
1263,lawrence,dixon,17,cracknell street,women's health cottage,mount bryan,3805,nsw,19010622,07 43034019,7984299
92,james,henshaw,12,tanjil loop,nelgrove park,ryde,3909,wa,19860610,08 88573015,1334883
666,mason,spalvins,59,winnecke street,narondell,kirwan,2219,nsw,19780611,03 15067534,7926803
280,catherine,walraven,50,prichard circuit,ferndale,canley vale,4740,qld,19460513,04 84745794,2645726
1113,mckenzie,boyes,27,strong place,wollartukkee,penshurst,3393,qld,19781224,02 58151897,1895060
359,jeanne,miles,38,noala street,cordboba park,buninyong,2111,qld,19040505,02 00235868,7313643
1128,kylie,hage,88,groom street,highvale village,kirwan,3788,qld,19420208,03 18027076,3738519
1169,graham,matthews,6,madigan street,indra,blackheath,2131,nsw,19531120,07 00399515,8449809
847,margaret,corbin,7,carslaw street,rowethorpe,preston,2839,nsw,19630715,04 68063688,4412102
2021,betty,nguyen,17,phillipson crescent,billabong cvn park,narellan vale,5095,sa,19070106,03 41688627,2041035
110,vivian,miatt,2,keira street,windorah,belmont,3108,qld,19990308,07 81548321,7474164
42,theresa,thiessen,4,esperance street,anzac house (cnr archer s street,daisy hill,6430,nsw,19630515,07 49582982,3620443
125,marian,lutz,45,bunny street,patawilga,warriewood,6107,vic,19360610,02 31810667,1414815
204,adam,hefford,24,bonney street,timberoo,rosebery,3129,nsw,19530506,03 61685082,2970964
52,constance,matthews,63,hopetoun circuit,flt 24,moorabbin,7051,qld,19610609,02 09235340,7541386
545,christopher,virag,19,beedham place,robinson road,coomera,6028,sa,19240814,07 12506091,6778539
68,mary,cannell,9,berkeley street,anchor,beverly hills,6111,vic,19410330,04 75873461,7663315
2240,jay,green,45,o'loghlen street,wangaya,ivanhoe,2075,nsw,19720220,04 20145247,4778045
2047,brenda,morcom,3,bird place,house 461,diggers rest,4822,vic,19130417,02 39218679,3950331
183,pansy,ryan,335,postle circuit,rye park,baralaba,2233,nt,19110524,07 39972824,6058950
137,claire,dallas,28,bremer street,brentwood village,busby,870,nsw,19641020,03 40210976,3264090
899,gary,haughney,24,brownlow place,village on the green,dapto,7290,vic,19500922,08 60097434,4492572
796,paulette,green,23,spofforth street,gerar station,kurwongbah,6258,vic,19341215,04 34304485,4536795
132,cynthia,albertini,3,spalding street,pindara medical centre,inglewood,6012,nsw,19960316,07 64648225,8021172
80,johnny,egan,405,jacob place,strathlea,rowville,3806,qld,19390310,07 26987495,8677104
2486,nicole,white,175,ruthven street,tapitallee protea farm,mount evelyn,4680,nsw,19550915,04 44741292,9761980
2040,mary,moulton,23,clermont street,specialist centre,port macquarie,4032,qld,19320823,03 71773785,6273001
541,emma,campbell,20,ina gregory circuit,cooramin,darlington,2116,nsw,19360620,03 08617413,9321503
2168,jeremiah,tirimona,5,tharwa drive,woodleigh,cairns,5089,vic,19960426,08 10753889,5426355
983,richard,millar,35,jackie howe crescent,st vincents medical centre,seventeen mile rocks,5159,tas,19961117,02 50861676,1645788
165,edward,matthews,12,carron street,burnie north west private hospital,rowville,5113,wa,19740606,07 54798269,3645888
248,noel,reid,20,southern cross drive,riverside plaza,bullaburra,3181,vic,19821216,04 11044966,5218003
446,yahir,ah chin,5,ijong street,villa 74 village glen,sale,4715,vic,19710717,07 88224750,8803629
2014,hailey,clarke,4,bowser place,phillip lodge,westbrook,2428,nsw,19890227,04 22146646,5825814
858,matthew,green,18,river street,keranna,yattalunga,4017,qld,19310528,07 25087457,7699891
1211,craig,green,114,magennis place,ocean crt (cnr beach s street,forbes,2208,qld,19410421,04 45012976,9277038
97,jose,lock,202,capella crescent,wilga,nowra,2165,nsw,19190101,04 80965027,6293596
2473,michael,coleman,12,hindmarsh drive,civic centre,colac,2065,qld,19640909,07 60109156,8940498
737,melinda,white,99,buckley circuit,australia fair medical west centre,wyong,2582,nsw,19440502,07 03497434,1984104
1255,jesse,withrington,61,bandt place,narina retirement,scarborough,6207,nsw,19461220,04 20024627,3521062
102,tyler,hingston,49,mackenzie street,rowethorpe,tingalpa,2141,vic,19760917,04 94763103,1310140
434,valerie,negri,2,charlton street,melaleuca,yorkeys knob,3104,wa,19731107,08 95450321,8928962
74,cathy,bixley,12,packer street,rosall,ringwood,2360,tas,19790114,02 44336671,9588165
2291,katie,reid,5,kaleski place,logancrail,mount gravatt,2145,nsw,19810119,02 81726785,9865846
1234,lynn,matthews,30,mugga way,locn 2093,thursday island,2479,qld,19471104,04 57381309,4373495
918,carol,robson,34,blumenthal place,qbd bldg,mullaway,6722,wa,19011203,04 16998365,6603835
2211,david,mason,160,ross smith crescent,hilltop view motel,coffs harbour,6023,nsw,19950622,02 69005387,3179913
2170,laura,clarke,125,cowper street,weeroona,alice springs,2261,nsw,19540424,04 99954249,5256337
2120,alyce,mcneill,104,boolee street,merrilea,forest hill,2194,qld,19430423,04 96964267,6482303
762,robert,stearnes,32,bennelong crescent,red gum lodge,warracknabeal,2830,qld,19820115,02 87664206,2926860
989,helen,nguyen,39,wilkins street,pleasant view,parkdale,2151,vic,19190107,04 36963955,4306040
388,diego,lamprey,18,perry drive,rowethorpe,humpty doo,2158,vic,19191008,02 91858385,9426144
235,joseph,roche,28,arnold place,murray eden,toowoomba,2528,sa,19160707,02 42582962,5263189
2006,lillian,lyden,15,irvine street,glenview,collinswood,4205,vic,19910830,03 42148235,5610819
267,denise,quilliam,45,albermarle place,robin's cottage,albany creek,2768,nsw,19410115,07 84296540,9265729
1187,joshua,musolino,84,longstaff street,westport,yarraville,6337,nsw,19810604,02 03165482,9248413
117,rodney,white,254,maddock place,pine hill,page,3850,nsw,19990904,04 99774782,4519176
2106,florence,asher,27,von guerard crescent,fernbank,brighton,2756,sa,19280602,04 17967239,8834960
673,nell,westermann,51,tunney crescent,the mall,woombye,3181,vic,19030917,02 36730728,6509579
249,dennis,lamprey,3,levey place,rushall park,glenmore park,7248,qld,19401103,03 36757535,5603716
1452,kenny,o'garey,10,amadeus place,abbey fields,proserpine,4303,nsw,19190602,08 61518419,7434829
2494,johnathan,ranson,8,ennor crescent,keranna,tallebudgera,6153,nsw,19651105,08 98183290,6542562
94,marion,morrison,17,marlee place,collier vlge,kalbarri,4655,qld,19030717,07 29231120,3745018
33,fatima,van beek,33,derwent street,kiouwa,garran,4570,qld,19210202,03 82434970,4485950
1463,justin,flaus,18,somerset street,research station,unanderra,5031,nsw,19760827,08 25620297,7927672
2167,esther,mason,37,eagle circuit,toolebewong farm,mount colah,3094,qld,19330108,07 11814173,7089512
448,gerald,wurm,668,stretton crescent,ulc 4,mirrabooka,6110,vic,19231026,07 66635512,5409317
716,jeremiah,dieckmann,34,withers place,myranda,campsie,3143,vic,19630318,08 99968723,7799892
2309,denise,schoder,5,sheehan street,redhill,bullaburra,2217,nsw,19710718,03 61515428,1041763
2017,jeffrey,clarke,53,standbridge place,lucerne park,emu plains,3678,nsw,19510717,02 16646590,7521502
0,elizabeth,egglestone,7,mugga way,johnflynn medical centre,bunbury,4133,nsw,19040822,07 77100071,7341937
1375,bobby,godfrey,102,bambridge street,peridon vlge,springvale south,3162,qld,19370502,03 09635155,7314970
1101,flora,tuttleby,26,horsley crescent,burrawang,new farm,4860,nsw,19920627,02 94862103,2619263
1108,richard,conaghty,317,gatton street,caroona village,mentone,6169,qld,19240205,02 48965331,5107602
1226,kaelyn,clarke,12,curnow place,belmore river,elimbah,3186,vic,19560918,04 59035006,5288151
82,elva,clarke,18,spigl street,scenic lodge,mill park,2576,vic,19400103,03 29828796,9072825
1288,patricia,viro,20,brownless street,carrington garden,two rocks,4159,nsw,19550724,08 66772325,6335200
676,patrick,dadic,18,fihelly street,barkool,berwick,2250,vic,19280610,03 41040702,5864562
2420,violet,berryman,410,chifley place,tulakan,leeton,2325,vic,19890830,07 87863724,8318670
1046,ashanti,smallacombe,72,hogue place,nuffield village,mill park,2287,nsw,19910905,07 97696812,6694498
770,priscilla,paterson,4,buik place,eventide homes,wamberal,6501,wa,19431125,02 13482242,4617325
2446,gabriel,jessup,60,alanson place,kalamos,forest hill,2454,nsw,19210523,04 05817145,8274279
1280,franklin,campbell,49,edmondson street,the mews royal hotel bldg,burleigh heads,6401,qld,19560524,03 48034686,5759632
2080,richard,gilkes,8,abercrombie circuit,robgill farm,bundaberg north,4701,qld,19560105,08 33196499,9099159
1488,sabrina,marlow,58,elkington street,willowcrest,tingalpa,2850,sa,19181106,08 89041836,8768883
404,timothy,soden,146,pinkerton circuit,doonkuna estate,deniliquin,3031,qld,19080413,03 54487369,7599148
2227,terry,paterson,24,grant crescent,lazy acres,spring creek,4423,nsw,19660806,03 33768892,6410082
1298,isaiah,beattie,8,limbunya street,allunga,frankston,3161,vic,19390505,08 80668680,2371927
1340,bertha,gildea,22,jardine street,upper ross medical centre,fraser,3020,nsw,19940804,08 53610327,8372468
104,asher,rees,12,paul coe crescent,cremorne,wattle hill,3171,sa,19100812,02 86818119,4775920
688,margaret,bowerman,40,hallen close,aprt 22,curl curl,6163,nsw,19860806,03 67350840,8647385
1305,victoria,capurso,16,clare dennis avenue,glenbrook orchard,kirwan,2144,nsw,19931205,08 50601577,2759611
826,john,waller,134,priddle street,linton,broadbeach waters,3181,vic,19630807,07 66375963,4200372
62,chantal,crook,16,hampton circuit,moonby downs,sandy bay,3084,vic,19260518,02 75481978,5453892
852,chandler,thredgold,1,benstead place,carrington retrmnt vlge,pooraka,5159,qld,19631213,04 76144979,1996921
1353,kimberly,negrean,1,wolgal place,lynd hurat,ascot,2153,qld,19890315,07 14485080,6898912
223,terry,alderson,329,daintree crescent,goomaram,gowanbrae,5606,nsw,19271119,08 10390015,9861151
145,rosalinda,de lucia,32,nungara street,wirrabilla,clayfield,6026,vic,19970910,08 79030980,8088715
1088,carol,teague,248,tarra place,ratho road,atwell,3756,wa,19301108,04 25125670,6611924
373,cameron,eyles,66,burn street,wilgrae,revesby,3070,qld,19461012,04 03789733,3222080
1420,keith,coleman,20,dunstan street,katimba,surfers paradise,5087,vic,19740630,04 17033571,1013176
1142,zavier,kofler,24,duffy street,pelican park caravn park,hoppers crossing,3249,vic,19340523,03 88422207,7672884
2326,barbara,burman,397,novar street,clarkwood,riverhills,2580,nsw,19880110,02 76888289,1258530
1494,norma,lomman,75,robson street,sattwa park,roselands,3070,nsw,19510817,03 95526115,9722649
2101,gabrielle,bishop,12,bonwick place,busselton holiday village,kingston,4350,wa,19710513,07 58035417,7133097
1270,harry,hand,4,blakey close,willowbanks,dapto,3977,vic,19731030,03 21408277,6844480
9,santiago,edwardson,29,moynihan street,oora park,burraneer,6167,wa,19740121,03 90876172,4918881
449,lillian,reid,34,roxon place,rp 729,wyoming,2145,vic,19680311,02 64262882,4258109
708,pearl,mason,32,jalanga crescent,villa 18,south perth,2097,qld,19730123,04 15738802,4817348
255,raymond,neighan,15,hurley street,margaret river carvn park,st lucia,6151,qld,19360328,07 60565735,2936362
882,leah,butt,3,fristrom crescent,john flynn hospital,mitcham,2100,nsw,19180104,04 36046736,2845393
389,john,jeffries,43,crofts crescent,dennington,darlington point,3630,nsw,19720707,08 47535241,9986894
908,brandon,perin,43,bathurst place,ronobri,port macquarie,3089,qld,19590314,08 43134401,1763988
924,robert,coleman,332,stanley street,medical centre,nerimbera,5050,nsw,19531027,02 39485421,3508630
2203,allison,donegan,42,badimara street,guest hse,ardrossan,4580,act,19090508,08 39729453,9405157
1232,nicholas,nguyen,40,endeavour street,bowan downs,salter point,3250,qld,19060630,02 44397023,9151443
460,deborah,vatchenko,22,murranji street,glenumbral,clayton,3163,nsw,19300217,04 84854315,6404028
1269,thomas,stanton-gillie,25,eddy crescent,glenview,salisbury,6016,wa,19610425,02 51330760,4332130
2259,mary,dixon,51,strangways street,inglewood,glenhaven,4053,nsw,19700401,07 11975539,2804197
1168,henry,hudd,73,barunga street,broombie stud,narrandera,6027,act,19690629,07 47900665,2838231
958,megan,mccracken,109,castleton crescent,marwara,kareela,3214,sa,19220516,08 82211276,8746850
501,matthew,girdler,1,howard street,war veterans hme,anula,4551,nsw,19030117,07 28273357,9194438
739,jason,dixon,6,scrivener street,mongarlowe street,newcastle,3620,wa,19400113,07 78039106,3746772
2349,cecil,green,136,downard street,parkway centre,scarborough,2289,qld,19420409,07 73719413,3694047
868,jean,godfrey,1,trenwith close,rocor,st clair,2333,sa,19200202,02 44240310,8650430
731,mary,george,8,hogue place,korrelocking,toowoomba,2261,vic,19830406,02 68330134,4379430
539,terry,clarke,46,narryer close,fairfield waters,bassendean,2650,act,19660924,07 50002502,4821042
1201,jean,de angelis,14,chuculba crescent,mica creek,atwell,6317,nsw,19961123,04 73034288,9134789
697,harry,reid,118,hamlet place,bungarra,torquay,3186,qld,19460318,08 40693288,7116576
1392,james,lipton,56,bingley crescent,sheep station,baranduda,3844,wa,19631113,08 61859177,9550333
1376,jordan,maynard,505,alroy circuit,paraquilia,murray bridge,4350,vic,19550707,07 45579997,9668475
1145,micheal,atsalas,7,eddy crescent,port rush parade,narrandera,5110,vic,19440814,04 99269746,5665574
1031,sandra,pracy,63,houghton place,heritage est,auburn,6062,nsw,19050820,04 71557413,5314485
372,scott,herbert,11,williams street,kondalilla,glenwood,2168,nsw,19630506,02 25978061,4369687
667,james,droegemueller,83,morehead street,school residence,marmion,3630,act,19440912,02 83983505,4842304
2025,graciela,berry,8,ambalindum street,tantallon,bowral,3911,vic,19840427,08 24093790,4126589
357,michael,chico,1585,knox street,the rookery,mount evelyn,2570,nsw,19430726,08 85629557,3204035
967,richard,berry,15,levine street,humbie,labrador,6064,nsw,19730814,08 54725101,5193390
783,raquel,matthews,24,mowle place,heritage est,ascot vale,2477,qld,19680119,03 29536849,4356815
735,tillie,lodge,3,bussau close,racecourse,adelaide,2208,tas,19650417,08 34083996,6202073
1035,scott,stinchcombe,26,antis street,belmont park,south perth,6016,wa,19201013,03 25668416,8747282
970,danny,mason,4,pearce street,australia arcade,malvern,4502,vic,19660728,04 37404515,4310800
2024,madison,spears,12,beazley crescent,the rocks,tuart hill,2321,nt,19150828,02 72111437,7059789
1486,jeff,joannou,53,gilmore crescent,edin glassie,swan hill,2666,nsw,19290625,04 22067797,7286755
2023,janet,ryan,63,blamey crescent,argylla,mona vale,2400,qld,19990603,08 58165021,7604600
1490,charles,green,15,duffy street,nioka,guyra,2880,wa,19270728,04 01602945,3692362
2142,gladys,walkley,1,bundey street,bunga,myrniong,4570,vic,19460823,02 84018978,8857951
